sent,tags,parse
"The central bank 's objective is to inject funds into the flagging economy , but the effect of this monetary relaxation is greatly diminished when banks hold back on lending to businesses and consumers .","The/DT central/JJ bank/NN 's/POS objective/NN is/VBZ to/TO inject/VB funds/NNS into/IN the/DT flagging/JJ economy/NN ,/, but/CC the/DT effect/NN of/IN this/DT monetary/JJ relaxation/NN is/VBZ greatly/RB diminished/VBN when/WRB banks/NNS hold/VBP back/RB on/IN lending/NN to/TO businesses/NNS and/CC consumers/NNS ./."," det(bank-3, The-1) amod(bank-3, central-2) nmod:poss(objective-5, bank-3) case(bank-3, 's-4) nsubj(is-6, objective-5) nsubj(inject-8, objective-5) root(ROOT-0, is-6) mark(inject-8, to-7) xcomp(is-6, inject-8) dobj(inject-8, funds-9) case(economy-13, into-10) det(economy-13, the-11) amod(economy-13, flagging-12) nmod:into(inject-8, economy-13) cc(is-6, but-15) det(effect-17, the-16) nsubjpass(diminished-24, effect-17) case(relaxation-21, of-18) det(relaxation-21, this-19) amod(relaxation-21, monetary-20) nmod:of(effect-17, relaxation-21) auxpass(diminished-24, is-22) advmod(diminished-24, greatly-23) conj:but(is-6, diminished-24) advmod(hold-27, when-25) nsubj(hold-27, banks-26) advcl(diminished-24, hold-27) advmod(hold-27, back-28) case(lending-30, on-29) nmod:on(hold-27, lending-30) case(businesses-32, to-31) nmod:to(hold-27, businesses-32) cc(businesses-32, and-33) nmod:to(hold-27, consumers-34) conj:and(businesses-32, consumers-34)  "
"The nation already is in the jaws of a tightening credit crunch and , warns Laurence Meyer , head of the St. Louis consulting firm that bears his name , if banks continue to cut back on lending , or anxious customers refuse to borrow , the Fed 's easing "" wo n't have its normal stimulative effect . '","The/DT nation/NN already/RB is/VBZ in/IN the/DT jaws/NNS of/IN a/DT tightening/VBG credit/NN crunch/NN and/CC ,/, warns/VBZ Laurence/NNP Meyer/NNP ,/, head/NN of/IN the/DT St./NNP Louis/NNP consulting/NN firm/NN that/WDT bears/VBZ his/PRP$ name/NN ,/, if/IN banks/NNS continue/VBP to/TO cut/VB back/RP on/IN lending/NN ,/, or/CC anxious/JJ customers/NNS refuse/VBP to/TO borrow/VB ,/, the/DT Fed/NNP 's/POS easing/NN ''/'' wo/MD n't/RB have/VB its/PRP$ normal/JJ stimulative/JJ effect/NN ./. '/''"," det(nation-2, The-1) nsubj(jaws-7, nation-2) advmod(jaws-7, already-3) cop(jaws-7, is-4) case(jaws-7, in-5) det(jaws-7, the-6) root(ROOT-0, jaws-7) case(crunch-12, of-8) det(crunch-12, a-9) amod(crunch-12, tightening-10) compound(crunch-12, credit-11) nmod:of(jaws-7, crunch-12) cc(jaws-7, and-13) dep(jaws-7, warns-15) compound(Meyer-17, Laurence-16) nsubj(warns-15, Meyer-17) nsubj(have-54, head-19) case(firm-25, of-20) det(firm-25, the-21) compound(firm-25, St.-22) compound(firm-25, Louis-23) compound(firm-25, consulting-24) nmod:of(head-19, firm-25) nsubj(bears-27, firm-25) ref(firm-25, that-26) acl:relcl(firm-25, bears-27) nmod:poss(name-29, his-28) dobj(bears-27, name-29) mark(continue-33, if-31) nsubj(continue-33, banks-32) nsubj(cut-35, banks-32) advcl(bears-27, continue-33) mark(cut-35, to-34) xcomp(continue-33, cut-35) compound:prt(cut-35, back-36) case(lending-38, on-37) nmod:on(cut-35, lending-38) cc(continue-33, or-40) amod(customers-42, anxious-41) nsubj(refuse-43, customers-42) nsubj(borrow-45, customers-42) advcl(bears-27, refuse-43) conj:or(continue-33, refuse-43) mark(borrow-45, to-44) xcomp(refuse-43, borrow-45) det(Fed-48, the-47) nmod:poss(easing-50, Fed-48) case(Fed-48, 's-49) appos(head-19, easing-50) aux(have-54, wo-52) neg(have-54, n't-53) ccomp(jaws-7, have-54) nmod:poss(effect-58, its-55) amod(stimulative-57, normal-56) amod(effect-58, stimulative-57) dobj(have-54, effect-58)  "
"The limping banks , wounded by real-estate losses , have become the Ebenezer Scrooges of the holiday season , crunching the economy with their parsimonious lending policies .","The/DT limping/JJ banks/NNS ,/, wounded/VBN by/IN real-estate/NN losses/NNS ,/, have/VBP become/VBN the/DT Ebenezer/NNP Scrooges/NNP of/IN the/DT holiday/NN season/NN ,/, crunching/VBG the/DT economy/NN with/IN their/PRP$ parsimonious/JJ lending/NN policies/NNS ./."," det(banks-3, The-1) amod(banks-3, limping-2) nsubj(become-11, banks-3) acl(banks-3, wounded-5) case(losses-8, by-6) compound(losses-8, real-estate-7) nmod:by(wounded-5, losses-8) aux(become-11, have-10) root(ROOT-0, become-11) det(Scrooges-14, the-12) compound(Scrooges-14, Ebenezer-13) xcomp(become-11, Scrooges-14) case(season-18, of-15) det(season-18, the-16) compound(season-18, holiday-17) nmod:of(Scrooges-14, season-18) advcl(become-11, crunching-20) det(economy-22, the-21) dobj(crunching-20, economy-22) case(policies-27, with-23) nmod:poss(policies-27, their-24) amod(policies-27, parsimonious-25) compound(policies-27, lending-26) nmod:with(crunching-20, policies-27)  "
"Tropical Crunch nut butter , from the Moon Shine Trading Company , is sold in 2-ounce jars for about $2 and 12-ounce jars for about $8 in gourmet shops , or from Moon Shine at ( 916 ) 753-0601 ; the brownish color is less than enticing and you 'll have to stir before spreading , but the blending of nuts like cashews , Brazil nuts and pistachios makes a tasty topping .","Tropical/JJ Crunch/JJ nut/NN butter/NN ,/, from/IN the/DT Moon/NNP Shine/NNP Trading/NNP Company/NNP ,/, is/VBZ sold/VBN in/IN 2-ounce/JJ jars/NNS for/IN about/RB $/$ 2/CD and/CC 12-ounce/JJ jars/NNS for/IN about/RB $/$ 8/CD in/IN gourmet/NN shops/NNS ,/, or/CC from/IN Moon/NNP Shine/NNP at/IN -LRB-/-LRB- 916/CD -RRB-/-RRB- 753-0601/CD ;/: the/DT brownish/JJ color/NN is/VBZ less/JJR than/IN enticing/CD and/CC you/PRP 'll/MD have/VB to/TO stir/VB before/IN spreading/VBG ,/, but/CC the/DT blending/NN of/IN nuts/NNS like/IN cashews/NNS ,/, Brazil/NNP nuts/NNS and/CC pistachios/NNS makes/VBZ a/DT tasty/NN topping/VBG ./."," amod(butter-4, Tropical-1) amod(butter-4, Crunch-2) compound(butter-4, nut-3) nsubjpass(sold-14, butter-4) nsubjpass(sold-14', butter-4) nsubjpass(sold-14'', butter-4) case(Company-11, from-6) det(Company-11, the-7) compound(Company-11, Moon-8) compound(Company-11, Shine-9) compound(Company-11, Trading-10) nmod:from(butter-4, Company-11) auxpass(sold-14, is-13) root(ROOT-0, sold-14) conj:and(sold-14, sold-14'') conj:or(sold-14, sold-14') case(jars-17, in-15) amod(jars-17, 2-ounce-16) nmod:in(sold-14, jars-17) case($-20, for-18) advmod($-20, about-19) nmod:for(jars-17, $-20) nummod($-20, 2-21) cc(sold-14, and-22) amod(jars-24, 12-ounce-23) conj(jars-17, jars-24) case($-27, for-25) advmod($-27, about-26) nmod:for(jars-24, $-27) nummod($-27, 8-28) case(shops-31, in-29) compound(shops-31, gourmet-30) nmod:in($-27, shops-31) cc(sold-14, or-33) case(Shine-36, from-34) compound(Shine-36, Moon-35) nmod:from(sold-14', Shine-36) case(753-0601-41, at-37) dep(753-0601-41, 916-39) nmod:at(Shine-36, 753-0601-41) det(color-45, the-43) amod(color-45, brownish-44) nsubj(enticing-49, color-45) cop(enticing-49, is-46) advmod(enticing-49, less-47) mwe(less-47, than-48) parataxis(sold-14, enticing-49) cc(enticing-49, and-50) nsubj(have-53, you-51) nsubj(stir-55, you-51) aux(have-53, 'll-52) parataxis(sold-14, have-53) conj:and(enticing-49, have-53) mark(stir-55, to-54) xcomp(have-53, stir-55) mark(spreading-57, before-56) advcl(stir-55, spreading-57) cc(have-53, but-59) det(blending-61, the-60) nsubj(makes-71, blending-61) case(nuts-63, of-62) nmod:of(blending-61, nuts-63) case(cashews-65, like-64) nmod:like(nuts-63, cashews-65) compound(nuts-68, Brazil-67) nmod:like(nuts-63, nuts-68) conj:and(cashews-65, nuts-68) cc(cashews-65, and-69) nmod:like(nuts-63, pistachios-70) conj:and(cashews-65, pistachios-70) conj:and(enticing-49, makes-71) conj:but(have-53, makes-71) det(tasty-73, a-72) dobj(makes-71, tasty-73) acl(tasty-73, topping-74)  "
Stopgap solution : <p> Credit-hungry companies are issuing more short-term commercial paper-because bank lending has dried up .,Stopgap/JJ solution/NN :/: <p>/NN Credit-hungry/NN companies/NNS are/VBP issuing/VBG more/RBR short-term/JJ commercial/JJ paper-because/JJ bank/NN lending/NN has/VBZ dried/VBD up/RP ./.," amod(solution-2, Stopgap-1) root(ROOT-0, solution-2) compound(companies-6, <p>-4) compound(companies-6, Credit-hungry-5) nsubj(issuing-8, companies-6) aux(issuing-8, are-7) dep(solution-2, issuing-8) advmod(short-term-10, more-9) amod(lending-14, short-term-10) amod(lending-14, commercial-11) amod(lending-14, paper-because-12) compound(lending-14, bank-13) nsubj(dried-16, lending-14) aux(dried-16, has-15) ccomp(issuing-8, dried-16) compound:prt(dried-16, up-17)  "
"<p> In the meantime , banks ' lending practices changed dramatically .","<p>/RB In/IN the/DT meantime/NN ,/, banks/NNS '/POS lending/NN practices/NNS changed/VBD dramatically/RB ./."," advmod(meantime-4, <p>-1) case(meantime-4, In-2) det(meantime-4, the-3) nmod:in(changed-10, meantime-4) nmod:poss(practices-9, banks-6) case(banks-6, '-7) compound(practices-9, lending-8) nsubj(changed-10, practices-9) root(ROOT-0, changed-10) advmod(changed-10, dramatically-11)  "
Bank regulators have steadfastly maintained they have n't been telling banks to stop lending .,Bank/NNP regulators/NNS have/VBP steadfastly/RB maintained/VBN they/PRP have/VBP n't/RB been/VBN telling/VBG banks/NNS to/TO stop/VB lending/NN ./.," compound(regulators-2, Bank-1) nsubj(maintained-5, regulators-2) aux(maintained-5, have-3) advmod(maintained-5, steadfastly-4) root(ROOT-0, maintained-5) nsubj(telling-10, they-6) aux(telling-10, have-7) neg(telling-10, n't-8) aux(telling-10, been-9) ccomp(maintained-5, telling-10) dobj(telling-10, banks-11) nsubj(stop-13, banks-11) mark(stop-13, to-12) xcomp(telling-10, stop-13) dobj(stop-13, lending-14)  "
"Yet the Fed 's most recent survey of nationwide economic activity acknowledged that business loans had "" decreased across the nation "" in recent weeks , partly because of "" very cautious "" lending practices in some areas .","Yet/CC the/DT Fed/NNP 's/POS most/JJS recent/JJ survey/NN of/IN nationwide/JJ economic/JJ activity/NN acknowledged/VBD that/IN business/NN loans/NNS had/VBD ''/'' decreased/VBD across/IN the/DT nation/NN ''/'' in/IN recent/JJ weeks/NNS ,/, partly/RB because/RB of/IN ''/'' very/RB cautious/JJ ''/'' lending/NN practices/NNS in/IN some/DT areas/NNS ./."," cc(decreased-18, Yet-1) det(Fed-3, the-2) nmod:poss(survey-7, Fed-3) case(Fed-3, 's-4) amod(survey-7, most-5) amod(survey-7, recent-6) nsubj(acknowledged-12, survey-7) case(activity-11, of-8) amod(activity-11, nationwide-9) amod(activity-11, economic-10) nmod:of(survey-7, activity-11) csubj(decreased-18, acknowledged-12) mark(had-16, that-13) compound(loans-15, business-14) nsubj(had-16, loans-15) ccomp(acknowledged-12, had-16) root(ROOT-0, decreased-18) case(nation-21, across-19) det(nation-21, the-20) nmod:across(decreased-18, nation-21) case(weeks-25, in-23) amod(weeks-25, recent-24) nmod:in(nation-21, weeks-25) dep(weeks-25, partly-27) dep(weeks-25, because-28) nmod(weeks-25, of-29) advmod(practices-35, very-31) amod(practices-35, cautious-32) compound(practices-35, lending-34) dep(decreased-18, practices-35) case(areas-38, in-36) det(areas-38, some-37) nmod:in(practices-35, areas-38)  "
Real-estate lending by U.S. commercial banks nearly tripled during the 1980s-from $268 billion to $750 billion .,Real-estate/NN lending/NN by/IN U.S./NNP commercial/JJ banks/NNS nearly/RB tripled/VBD during/IN the/DT 1980s-from/JJ $/$ 268/CD billion/CD to/TO $/$ 750/CD billion/CD ./.," compound(lending-2, Real-estate-1) nsubj(tripled-8, lending-2) case(banks-6, by-3) compound(banks-6, U.S.-4) amod(banks-6, commercial-5) nmod:by(lending-2, banks-6) advmod(tripled-8, nearly-7) root(ROOT-0, tripled-8) case($-12, during-9) det($-12, the-10) amod($-12, 1980s-from-11) nmod:during(tripled-8, $-12) compound(billion-14, 268-13) nummod($-12, billion-14) case($-16, to-15) nmod:to(tripled-8, $-16) compound(billion-18, 750-17) nummod($-16, billion-18)  "
But declining values and tighter credit slowed overall real-estate lending after 1986 .,But/CC declining/VBG values/NNS and/CC tighter/JJR credit/NN slowed/VBD overall/JJ real-estate/NN lending/NN after/IN 1986/CD ./.," cc(slowed-7, But-1) amod(values-3, declining-2) nsubj(slowed-7, values-3) cc(values-3, and-4) amod(credit-6, tighter-5) conj:and(values-3, credit-6) nsubj(slowed-7, credit-6) root(ROOT-0, slowed-7) amod(lending-10, overall-8) compound(lending-10, real-estate-9) dobj(slowed-7, lending-10) case(1986-12, after-11) nmod:after(slowed-7, 1986-12)  "
"Naphtha is piped to a catalytic reformer , where it is converted into benzene , toluene and other so-called aromatics that are used for blending into gasoline .","Naphtha/NNP is/VBZ piped/VBN to/TO a/DT catalytic/JJ reformer/NN ,/, where/WRB it/PRP is/VBZ converted/VBN into/IN benzene/JJ ,/, toluene/JJ and/CC other/JJ so-called/JJ aromatics/NNS that/WDT are/VBP used/VBN for/IN blending/VBG into/IN gasoline/NN ./."," nsubjpass(piped-3, Naphtha-1) auxpass(piped-3, is-2) root(ROOT-0, piped-3) case(reformer-7, to-4) det(reformer-7, a-5) amod(reformer-7, catalytic-6) nmod:to(piped-3, reformer-7) nsubjpass(used-23, reformer-7) advmod(converted-12, where-9) nsubjpass(converted-12, it-10) auxpass(converted-12, is-11) acl:relcl(reformer-7, converted-12) case(aromatics-20, into-13) amod(aromatics-20, benzene-14) conj:and(benzene-14, toluene-16) amod(aromatics-20, toluene-16) cc(benzene-14, and-17) conj:and(benzene-14, other-18) amod(aromatics-20, other-18) amod(aromatics-20, so-called-19) nmod:into(converted-12, aromatics-20) nsubjpass(used-23, aromatics-20) ref(reformer-7, that-21) ref(aromatics-20, that-21) auxpass(used-23, are-22) acl:relcl(aromatics-20, used-23) mark(blending-25, for-24) advcl(used-23, blending-25) case(gasoline-27, into-26) nmod:into(blending-25, gasoline-27)  "
"Muhammad Abdul-Bari McCabe prays during a walk near the Islamic community in Abiquiu , N.M. , JAMES KAMP - BLACK STAR <p> Picture : Blending cultures .","Muhammad/NNP Abdul-Bari/NNP McCabe/NNP prays/VBZ during/IN a/DT walk/NN near/IN the/DT Islamic/JJ community/NN in/IN Abiquiu/NNP ,/, N.M./NNP ,/, JAMES/NNP KAMP/NNP -/: BLACK/NNP STAR/NNP <p>/NNP Picture/NNP :/: Blending/VBG cultures/NNS ./."," compound(McCabe-3, Muhammad-1) compound(McCabe-3, Abdul-Bari-2) nsubj(prays-4, McCabe-3) root(ROOT-0, prays-4) mark(Blending-25, during-5) det(walk-7, a-6) nsubj(Blending-25, walk-7) case(community-11, near-8) det(community-11, the-9) amod(community-11, Islamic-10) nmod:near(walk-7, community-11) case(KAMP-18, in-12) compound(KAMP-18, Abiquiu-13) appos(KAMP-18, N.M.-15) appos(KAMP-18, JAMES-17) nmod:in(community-11, KAMP-18) compound(Picture-23, BLACK-20) compound(Picture-23, STAR-21) compound(Picture-23, <p>-22) dep(walk-7, Picture-23) advcl(prays-4, Blending-25) dobj(Blending-25, cultures-26)  "
"Over the past 15 years , Chase has careened from crisis to crisis , running afoul of nearly every problem that has beset this country 's commercial-banking system - from excessive lending in the oil patch to billions of dollars in write-downs on loans to developing countries .","Over/IN the/DT past/JJ 15/CD years/NNS ,/, Chase/NNP has/VBZ careened/VBN from/IN crisis/NN to/TO crisis/NN ,/, running/VBG afoul/NN of/IN nearly/RB every/DT problem/NN that/WDT has/VBZ beset/VBN this/DT country/NN 's/POS commercial-banking/JJ system/NN -/: from/IN excessive/JJ lending/NN in/IN the/DT oil/NN patch/NN to/TO billions/NNS of/IN dollars/NNS in/IN write-downs/NNS on/IN loans/NNS to/TO developing/VBG countries/NNS ./."," case(years-5, Over-1) det(years-5, the-2) amod(years-5, past-3) nummod(years-5, 15-4) nmod:over(careened-9, years-5) nsubj(careened-9, Chase-7) aux(careened-9, has-8) root(ROOT-0, careened-9) case(crisis-11, from-10) nmod:from(careened-9, crisis-11) case(crisis-13, to-12) nmod:to(careened-9, crisis-13) xcomp(careened-9, running-15) dobj(running-15, afoul-16) nsubj(beset-23, afoul-16) case(problem-20, of-17) advmod(problem-20, nearly-18) det(problem-20, every-19) nmod:of(afoul-16, problem-20) ref(afoul-16, that-21) aux(beset-23, has-22) acl:relcl(afoul-16, beset-23) det(country-25, this-24) nmod:poss(system-28, country-25) case(country-25, 's-26) amod(system-28, commercial-banking-27) dobj(beset-23, system-28) case(lending-32, from-30) amod(lending-32, excessive-31) nmod:from(running-15, lending-32) case(patch-36, in-33) det(patch-36, the-34) compound(patch-36, oil-35) nmod:in(lending-32, patch-36) case(billions-38, to-37) nmod:to(running-15, billions-38) case(dollars-40, of-39) nmod:of(billions-38, dollars-40) case(write-downs-42, in-41) nmod:in(dollars-40, write-downs-42) case(loans-44, on-43) nmod:on(write-downs-42, loans-44) case(countries-47, to-45) amod(countries-47, developing-46) nmod:to(loans-44, countries-47)  "
"At the same time , Japanese bankers from Tokyo invaded America and captured huge amounts of business by lending much cheaper money .","At/IN the/DT same/JJ time/NN ,/, Japanese/JJ bankers/NNS from/IN Tokyo/NNP invaded/VBD America/NNP and/CC captured/VBD huge/JJ amounts/NNS of/IN business/NN by/IN lending/VBG much/RB cheaper/JJR money/NN ./."," case(time-4, At-1) det(time-4, the-2) amod(time-4, same-3) nmod:at(invaded-10, time-4) amod(bankers-7, Japanese-6) nsubj(invaded-10, bankers-7) nsubj(captured-13, bankers-7) case(Tokyo-9, from-8) nmod:from(bankers-7, Tokyo-9) root(ROOT-0, invaded-10) dobj(invaded-10, America-11) cc(invaded-10, and-12) conj:and(invaded-10, captured-13) amod(amounts-15, huge-14) dobj(captured-13, amounts-15) case(business-17, of-16) nmod:of(amounts-15, business-17) mark(lending-19, by-18) advcl(captured-13, lending-19) advmod(cheaper-21, much-20) amod(money-22, cheaper-21) dobj(lending-19, money-22)  "
<p> The risk in real-estate lending ultimately proved to be greater than the rewards generated .,<p>/RB The/DT risk/NN in/IN real-estate/NN lending/NN ultimately/RB proved/VBD to/TO be/VB greater/JJR than/IN the/DT rewards/NNS generated/VBD ./.," advmod(proved-8, <p>-1) det(risk-3, The-2) nsubj(proved-8, risk-3) nsubj(greater-11, risk-3) case(lending-6, in-4) compound(lending-6, real-estate-5) nmod:in(risk-3, lending-6) advmod(proved-8, ultimately-7) root(ROOT-0, proved-8) mark(greater-11, to-9) cop(greater-11, be-10) xcomp(proved-8, greater-11) mark(generated-15, than-12) det(rewards-14, the-13) nsubj(generated-15, rewards-14) ccomp(greater-11, generated-15)  "
