sent,tags,parse,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb Reference,Verb Tag,Relation to Verb,Verb Negation,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Conjunctions,Compounds,Adjectival Modifiers,Possesed (owned by noun),Possesive (owner of noun),Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositional Modifiers,Denumerator,Type of Denumerator,Plurality of Noun,Plurality of Verb,Allan Tests Passed,Countability
"<p> Johnny and his brothers , Jake and Henry , owned meat markets , ranches , and saloons .","<p>/NNP Johnny/NNP and/CC his/PRP$ brothers/NNS ,/, Jake/NNP and/CC Henry/NNP ,/, owned/VBD meat/NN markets/NNS ,/, ranches/NNS ,/, and/CC saloons/NNS ./.","compound(Johnny-2, <p>-1) nsubj(owned-11, Johnny-2) cc(Johnny-2, and-3) nmod:poss(brothers-5, his-4) conj:and(Johnny-2, brothers-5) nsubj(owned-11, brothers-5) appos(Johnny-2, Jake-7) cc(Jake-7, and-8) appos(Johnny-2, Henry-9) conj:and(Jake-7, Henry-9) root(ROOT-0, owned-11) compound(markets-13, meat-12) dobj(owned-11, markets-13) dobj(owned-11, ranches-15) conj:and(markets-13, ranches-15) cc(markets-13, and-17) dobj(owned-11, saloons-18) conj:and(markets-13, saloons-18)  ",brothers,5,"nmod:poss(brothers-5, his-4) conj:and(Johnny-2, brothers-5) nsubj(owned-11, brothers-5) ","<p> Johnny and his brothers , Jake and Henry ,",NNS,[],owned,VBD,subject,[],[],[],[],[],[],"[('and', 'Johnny')]",[],[],[],['his'],[],[],[],[],,,plural,ambiguous,,unknown
"<p> According to Harry Hollingworth , <p> "" Johnny was in fact always a boy , and never came to feel the burden of the world , as did his daughter Leta , after him .... John G. was more restless than his brothers .","<p>/VBN According/VBG to/TO Harry/NNP Hollingworth/NNP ,/, <p>/NNP ''/'' Johnny/NNP was/VBD in/IN fact/NN always/RB a/DT boy/NN ,/, and/CC never/RB came/VBD to/TO feel/VB the/DT burden/NN of/IN the/DT world/NN ,/, as/IN did/VBD his/PRP$ daughter/NN Leta/NNP ,/, after/IN him/PRP .../: ./.John/NNP G./NNP was/VBD more/RBR restless/JJ than/IN his/PRP$ brothers/NNS ./.","advcl(fact-12, <p>-1) case(Hollingworth-5, According-2) mwe(According-2, to-3) compound(Hollingworth-5, Harry-4) nmod:according_to(<p>-1, Hollingworth-5) compound(Johnny-9, <p>-7) nsubj(fact-12, Johnny-9) cop(fact-12, was-10) case(fact-12, in-11) root(ROOT-0, fact-12) advmod(fact-12, always-13) det(boy-15, a-14) nmod:npmod(always-13, boy-15) cc(fact-12, and-17) neg(came-19, never-18) conj:and(fact-12, came-19) mark(feel-21, to-20) xcomp(came-19, feel-21) det(burden-23, the-22) dobj(feel-21, burden-23) case(world-26, of-24) det(world-26, the-25) nmod:of(burden-23, world-26) mark(did-29, as-28) dep(world-26, did-29) nmod:poss(daughter-31, his-30) dobj(did-29, daughter-31) nsubj(came-19, Leta-32) nsubj(feel-21, Leta-32) case(him-35, after-34) nmod:after(Leta-32, him-35)  compound(G.-2, John-1) nsubj(restless-5, G.-2) cop(restless-5, was-3) advmod(restless-5, more-4) root(ROOT-0, restless-5) case(brothers-8, than-6) nmod:poss(brothers-8, his-7) nmod:than(restless-5, brothers-8)  ",brothers,44,,was more restless than his brothers .,NNS,[],,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,plural,,,unknown
"Initiate a "" big sister/ brother "" program for new students ( both freshmen and transfer ) .",Initiate/VB a/NNP ''/'' big/JJ sister/NN //NNP brother/NN ''/'' program/NN for/IN new/JJ students/NNS -LRB-/-LRB- both/DT freshmen/NNS and/CC transfer/NN -RRB-/-RRB- ./.,"root(ROOT-0, Initiate-1) compound(/-6, a-2) amod(/-6, big-4) compound(/-6, sister-5) nsubj(program-9, /-6) compound(program-9, brother-7) xcomp(Initiate-1, program-9) case(students-12, for-10) amod(students-12, new-11) nmod:for(program-9, students-12) det(freshmen-15, both-14) dep(students-12, freshmen-15) cc(freshmen-15, and-16) dep(students-12, transfer-17) conj:and(freshmen-15, transfer-17)  ",brother,7,"compound(program-9, brother-7) ","a "" big sister/ brother "" program for new students (",NN,[],Initiate,VB,object,[],[],[],[],[],[],[],['program'],[],[],[],[],[],[],[],,,singular,ambiguous,,unknown
"95 <p> This letter drew several responses : "" This magazine is not dragging anyone down but opening people 's eyes into uniting with one another as brothers "" ; "" Chicanos .",95/CD <p>/VBP This/DT letter/NN drew/VBD several/JJ responses/NNS :/: ''/'' This/DT magazine/NN is/VBZ not/RB dragging/VBG anyone/NN down/RP but/CC opening/VBG people/NNS 's/POS eyes/NNS into/IN uniting/VBG with/IN one/CD another/DT as/IN brothers/NNS ''/'' ;/: ''/'' Chicanos/VBZ ./.,"nsubj(<p>-2, 95-1) root(ROOT-0, <p>-2) det(letter-4, This-3) nsubj(drew-5, letter-4) ccomp(<p>-2, drew-5) amod(responses-7, several-6) dobj(drew-5, responses-7) det(magazine-11, This-10) nsubj(dragging-14, magazine-11) aux(dragging-14, is-12) neg(dragging-14, not-13) parataxis(<p>-2, dragging-14) dobj(dragging-14, anyone-15) compound:prt(dragging-14, down-16) cc(Chicanos-32, but-17) csubj(Chicanos-32, opening-18) nmod:poss(eyes-21, people-19) case(people-19, 's-20) dobj(opening-18, eyes-21) mark(uniting-23, into-22) advcl(opening-18, uniting-23) case(one-25, with-24) nmod:with(uniting-23, one-25) dobj(uniting-23, another-26) case(brothers-28, as-27) nmod:as(another-26, brothers-28) dep(dragging-14, Chicanos-32)  ",brothers,28,"case(brothers-28, as-27) nmod:as(another-26, brothers-28) ","uniting with one another as brothers "" ; "" Chicanos .",NNS,[],,,,,"[('as', 'another')]",['as'],['another'],[],[],[],[],[],[],[],[],['as'],[],[],,,plural,,,unknown
"99 <p> The following issue brought an equally strong pinto response : <p> We , the Carnales "" brothers "" and righteous Low Riders of the California Men 's Colony .","99/CD <p>/NN The/DT following/JJ issue/NN brought/VBD an/DT equally/RB strong/JJ pinto/NN response/NN :/: <p>/VBP We/PRP ,/, the/DT Carnales/JJ ''/'' brothers/NNS ''/'' and/CC righteous/VBZ Low/NNP Riders/NNP of/IN the/DT California/NNP Men/NNPS 's/POS Colony/NN ./.","nummod(<p>-2, 99-1) nsubj(brought-6, <p>-2) nsubj(<p>-13, <p>-2) nsubj(righteous-22, <p>-2) det(issue-5, The-3) amod(issue-5, following-4) dep(<p>-2, issue-5) root(ROOT-0, brought-6) det(response-11, an-7) advmod(strong-9, equally-8) amod(response-11, strong-9) compound(response-11, pinto-10) dobj(brought-6, response-11) conj:and(brought-6, <p>-13) dobj(<p>-13, We-14) det(brothers-19, the-16) amod(brothers-19, Carnales-17) appos(We-14, brothers-19) cc(brought-6, and-21) conj:and(brought-6, righteous-22) compound(Riders-24, Low-23) dobj(righteous-22, Riders-24) case(Colony-30, of-25) det(Men-28, the-26) compound(Men-28, California-27) nmod:poss(Colony-30, Men-28) case(Men-28, 's-29) nmod:of(Riders-24, Colony-30)  ",brothers,19,"det(brothers-19, the-16) amod(brothers-19, Carnales-17) appos(We-14, brothers-19) ","We , the Carnales "" brothers "" and righteous Low Riders",NNS,[],,,,,[],[],[],[],['the'],[],[],['Carnales'],[],[],[],[],[],"['modifier', 'We']",,,plural,,,unknown
"She looks at her father , but does not converse with him -- her little brother does so -- though she does talk with her mother and grandmother .","She/PRP looks/VBZ at/IN her/PRP$ father/NN ,/, but/CC does/VBZ not/RB converse/VB with/IN him/PRP --/: her/PRP$ little/JJ brother/NN does/VBZ so/RB --/: though/IN she/PRP does/VBZ talk/NN with/IN her/PRP$ mother/NN and/CC grandmother/NN ./.","nsubj(looks-2, She-1) nsubj(converse-10, She-1) root(ROOT-0, looks-2) case(father-5, at-3) nmod:poss(father-5, her-4) nmod:at(looks-2, father-5) cc(looks-2, but-7) aux(converse-10, does-8) neg(converse-10, not-9) conj:but(looks-2, converse-10) case(him-12, with-11) nmod:with(converse-10, him-12) nmod:poss(brother-16, her-14) amod(brother-16, little-15) nsubj(does-17, brother-16) parataxis(converse-10, does-17) advmod(does-17, so-18) mark(does-22, though-20) nsubj(does-22, she-21) advcl(converse-10, does-22) dobj(does-22, talk-23) case(mother-26, with-24) nmod:poss(mother-26, her-25) nmod:with(does-22, mother-26) cc(mother-26, and-27) nmod:with(does-22, grandmother-28) conj:and(mother-26, grandmother-28)  ",brother,16,"nmod:poss(brother-16, her-14) amod(brother-16, little-15) nsubj(does-17, brother-16) ",with him -- her little brother does so -- though she,NN,[],does,VBZ,subject,[],[],[],[],[],[],[],[],['little'],[],['her'],[],[],[],[],,,singular,singular,,unknown
"Like her little brother , she is sexless , even if her section is used to give counsel to mothers who have to face their children 's problems at puberty .","Like/IN her/PRP$ little/JJ brother/NN ,/, she/PRP is/VBZ sexless/JJ ,/, even/RB if/IN her/PRP$ section/NN is/VBZ used/VBN to/TO give/VB counsel/NN to/TO mothers/NNS who/WP have/VBP to/TO face/VB their/PRP$ children/NNS 's/POS problems/NNS at/IN puberty/NN ./.","case(brother-4, Like-1) nmod:poss(brother-4, her-2) amod(brother-4, little-3) nmod:like(sexless-8, brother-4) nsubj(sexless-8, she-6) cop(sexless-8, is-7) root(ROOT-0, sexless-8) advmod(used-15, even-10) mark(used-15, if-11) nmod:poss(section-13, her-12) nsubjpass(used-15, section-13) nsubj(give-17, section-13) auxpass(used-15, is-14) advcl(sexless-8, used-15) mark(give-17, to-16) xcomp(used-15, give-17) dobj(give-17, counsel-18) case(mothers-20, to-19) nmod:to(give-17, mothers-20) nsubj(have-22, mothers-20) nsubj(face-24, mothers-20) ref(mothers-20, who-21) acl:relcl(mothers-20, have-22) mark(face-24, to-23) xcomp(have-22, face-24) nmod:poss(children-26, their-25) nmod:poss(problems-28, children-26) case(children-26, 's-27) dobj(face-24, problems-28) case(puberty-30, at-29) nmod:at(face-24, puberty-30)  ",brother,4,"case(brother-4, Like-1) nmod:poss(brother-4, her-2) amod(brother-4, little-3) nmod:like(sexless-8, brother-4) ","Like her little brother , she is sexless ,",NN,[],,,,,"[('like', 'sexless')]",['like'],['sexless'],[],[],[],[],['little'],[],['her'],[],['Like'],[],[],,,singular,,,unknown
Mujeres ' girls have brothers but not boyfriends .,Mujeres/NNP '/POS girls/NNS have/VBP brothers/NNS but/CC not/RB boyfriends/NNS ./.,"nmod:poss(girls-3, Mujeres-1) case(Mujeres-1, '-2) nsubj(have-4, girls-3) root(ROOT-0, have-4) dobj(have-4, brothers-5) cc(not-7, but-6) cc(brothers-5, not-7) dobj(have-4, boyfriends-8) conj:negcc(brothers-5, boyfriends-8)  ",brothers,5,"cc(brothers-5, not-7) conj:negcc(brothers-5, boyfriends-8) dobj(have-4, brothers-5) ",Mujeres ' girls have brothers but not boyfriends .,NNS,[],have,VBP,object,[],[],[],[],[],[],"[('negcc', 'boyfriends')]",[],[],[],[],[],[],[],[],,,plural,plural,,unknown
The secondary or parallel themes were equally fascinating : brothers who steal each others ' fiances and then discard them ; a father-in-law who ruins the economic future of his son-in-law ; the stealing of documents for greed ; and a nanny who implicates her brother as an accomplice in her marriage schemes .,The/DT secondary/JJ or/CC parallel/JJ themes/NNS were/VBD equally/RB fascinating/JJ :/: brothers/NNS who/WP steal/VB each/DT others/NNS '/POS fiances/NNS and/CC then/RB discard/VB them/PRP ;/: a/DT father-in-law/NN who/WP ruins/VBZ the/DT economic/JJ future/NN of/IN his/PRP$ son-in-law/NN ;/: the/DT stealing/NN of/IN documents/NNS for/IN greed/NN ;/: and/CC a/DT nanny/NN who/WP implicates/VBZ her/PRP$ brother/NN as/IN an/DT accomplice/NN in/IN her/PRP$ marriage/NN schemes/NNS ./.,"det(themes-5, The-1) amod(themes-5, secondary-2) cc(secondary-2, or-3) conj:or(secondary-2, parallel-4) amod(themes-5, parallel-4) nsubj(fascinating-8, themes-5) cop(fascinating-8, were-6) advmod(fascinating-8, equally-7) root(ROOT-0, fascinating-8) dobj(fascinating-8, brothers-10) nsubj(steal-12, brothers-10) nsubj(discard-19, brothers-10) ref(brothers-10, who-11) acl:relcl(brothers-10, steal-12) det(others-14, each-13) nmod:poss(fiances-16, others-14) case(others-14, '-15) dobj(steal-12, fiances-16) cc(steal-12, and-17) advmod(discard-19, then-18) acl:relcl(brothers-10, discard-19) conj:and(steal-12, discard-19) dobj(discard-19, them-20) det(father-in-law-23, a-22) conj:and(brothers-10, father-in-law-23) nsubj(ruins-25, father-in-law-23) ref(father-in-law-23, who-24) acl:relcl(father-in-law-23, ruins-25) det(future-28, the-26) amod(future-28, economic-27) dobj(ruins-25, future-28) case(son-in-law-31, of-29) nmod:poss(son-in-law-31, his-30) nmod:of(future-28, son-in-law-31) det(stealing-34, the-33) dep(father-in-law-23, stealing-34) case(documents-36, of-35) nmod:of(stealing-34, documents-36) case(greed-38, for-37) nmod:for(documents-36, greed-38) cc(brothers-10, and-40) det(nanny-42, a-41) conj:and(brothers-10, nanny-42) nsubj(implicates-44, nanny-42) ref(nanny-42, who-43) acl:relcl(nanny-42, implicates-44) nmod:poss(brother-46, her-45) dobj(implicates-44, brother-46) case(accomplice-49, as-47) det(accomplice-49, an-48) nmod:as(implicates-44, accomplice-49) case(schemes-53, in-50) nmod:poss(schemes-53, her-51) compound(schemes-53, marriage-52) nmod:in(accomplice-49, schemes-53)  ",brothers,10,"ref(brothers-10, who-11) acl:relcl(brothers-10, steal-12) acl:relcl(brothers-10, discard-19) conj:and(brothers-10, father-in-law-23) cc(brothers-10, and-40) conj:and(brothers-10, nanny-42) dobj(fascinating-8, brothers-10) nsubj(steal-12, brothers-10) nsubj(discard-19, brothers-10) ",themes were equally fascinating : brothers who steal each others ',NNS,[],steal,VB,subject,[],[],[],[],[],[],"[('and', 'nanny')]",[],[],[],[],[],[],[],[],,,plural,ambiguous,,unknown
The secondary or parallel themes were equally fascinating : brothers who steal each others ' fiances and then discard them ; a father-in-law who ruins the economic future of his son-in-law ; the stealing of documents for greed ; and a nanny who implicates her brother as an accomplice in her marriage schemes .,The/DT secondary/JJ or/CC parallel/JJ themes/NNS were/VBD equally/RB fascinating/JJ :/: brothers/NNS who/WP steal/VB each/DT others/NNS '/POS fiances/NNS and/CC then/RB discard/VB them/PRP ;/: a/DT father-in-law/NN who/WP ruins/VBZ the/DT economic/JJ future/NN of/IN his/PRP$ son-in-law/NN ;/: the/DT stealing/NN of/IN documents/NNS for/IN greed/NN ;/: and/CC a/DT nanny/NN who/WP implicates/VBZ her/PRP$ brother/NN as/IN an/DT accomplice/NN in/IN her/PRP$ marriage/NN schemes/NNS ./.,"det(themes-5, The-1) amod(themes-5, secondary-2) cc(secondary-2, or-3) conj:or(secondary-2, parallel-4) amod(themes-5, parallel-4) nsubj(fascinating-8, themes-5) cop(fascinating-8, were-6) advmod(fascinating-8, equally-7) root(ROOT-0, fascinating-8) dobj(fascinating-8, brothers-10) nsubj(steal-12, brothers-10) nsubj(discard-19, brothers-10) ref(brothers-10, who-11) acl:relcl(brothers-10, steal-12) det(others-14, each-13) nmod:poss(fiances-16, others-14) case(others-14, '-15) dobj(steal-12, fiances-16) cc(steal-12, and-17) advmod(discard-19, then-18) acl:relcl(brothers-10, discard-19) conj:and(steal-12, discard-19) dobj(discard-19, them-20) det(father-in-law-23, a-22) conj:and(brothers-10, father-in-law-23) nsubj(ruins-25, father-in-law-23) ref(father-in-law-23, who-24) acl:relcl(father-in-law-23, ruins-25) det(future-28, the-26) amod(future-28, economic-27) dobj(ruins-25, future-28) case(son-in-law-31, of-29) nmod:poss(son-in-law-31, his-30) nmod:of(future-28, son-in-law-31) det(stealing-34, the-33) dep(father-in-law-23, stealing-34) case(documents-36, of-35) nmod:of(stealing-34, documents-36) case(greed-38, for-37) nmod:for(documents-36, greed-38) cc(brothers-10, and-40) det(nanny-42, a-41) conj:and(brothers-10, nanny-42) nsubj(implicates-44, nanny-42) ref(nanny-42, who-43) acl:relcl(nanny-42, implicates-44) nmod:poss(brother-46, her-45) dobj(implicates-44, brother-46) case(accomplice-49, as-47) det(accomplice-49, an-48) nmod:as(implicates-44, accomplice-49) case(schemes-53, in-50) nmod:poss(schemes-53, her-51) compound(schemes-53, marriage-52) nmod:in(accomplice-49, schemes-53)  ",brother,46,"nmod:poss(brother-46, her-45) dobj(implicates-44, brother-46) ",a nanny who implicates her brother as an accomplice in her,NN,[],implicates,VBZ,object,[],[],[],[],[],[],[],[],[],[],['her'],[],[],[],[],,,singular,singular,,unknown
"Other important characters were Nice 's parents Augustin and Alzira and her brother Luis ; the Alvarez family which included Estela , her husband Amadeo , and her brothers Ricardo and Roberto ; and finally there was Lia , Nice 's aristocratic rival for Roberto 's affections.","Other/JJ important/JJ characters/NNS were/VBD Nice/NNP 's/POS parents/NNS Augustin/NNP and/CC Alzira/NNP and/CC her/PRP$ brother/NN Luis/NNP ;/: the/DT Alvarez/NNP family/NN which/WDT included/VBD Estela/NNP ,/, her/PRP$ husband/NN Amadeo/NNP ,/, and/CC her/PRP$ brothers/NNS Ricardo/NNP and/CC Roberto/NNP ;/: and/CC finally/RB there/EX was/VBD Lia/NNP ,/, Nice/NNP 's/POS aristocratic/JJ rival/NN for/IN Roberto/NNP 's/POS affections/NNS ./.","amod(characters-3, Other-1) amod(characters-3, important-2) nsubj(parents-7, characters-3) cop(parents-7, were-4) nmod:poss(parents-7, Nice-5) case(Nice-5, 's-6) root(ROOT-0, parents-7) dep(parents-7, Augustin-8) cc(Augustin-8, and-9) dep(parents-7, Alzira-10) conj:and(Augustin-8, Alzira-10) cc(parents-7, and-11) nmod:poss(Luis-14, her-12) compound(Luis-14, brother-13) conj:and(parents-7, Luis-14) det(family-18, the-16) compound(family-18, Alvarez-17) dep(Luis-14, family-18) nsubj(included-20, family-18) ref(family-18, which-19) acl:relcl(family-18, included-20) dobj(included-20, Estela-21) nmod:poss(Amadeo-25, her-23) compound(Amadeo-25, husband-24) dobj(included-20, Amadeo-25) conj:and(Estela-21, Amadeo-25) cc(Estela-21, and-27) nmod:poss(brothers-29, her-28) dobj(included-20, brothers-29) conj:and(Estela-21, brothers-29) dep(brothers-29, Ricardo-30) cc(Ricardo-30, and-31) dep(brothers-29, Roberto-32) conj:and(Ricardo-30, Roberto-32) cc(parents-7, and-34) advmod(was-37, finally-35) expl(was-37, there-36) conj:and(parents-7, was-37) nsubj(was-37, Lia-38) nmod:poss(rival-43, Nice-40) case(Nice-40, 's-41) amod(rival-43, aristocratic-42) appos(Lia-38, rival-43) case(affections-47, for-44) nmod:poss(affections-47, Roberto-45) case(Roberto-45, 's-46) nmod:for(rival-43, affections-47)  ",brother,13,"compound(Luis-14, brother-13) ",Augustin and Alzira and her brother Luis ; the Alvarez family,NN,[],,,,,[],[],[],[],[],[],['Luis'],[],[],[],[],[],[],[],,,singular,,,unknown
"Other important characters were Nice 's parents Augustin and Alzira and her brother Luis ; the Alvarez family which included Estela , her husband Amadeo , and her brothers Ricardo and Roberto ; and finally there was Lia , Nice 's aristocratic rival for Roberto 's affections.","Other/JJ important/JJ characters/NNS were/VBD Nice/NNP 's/POS parents/NNS Augustin/NNP and/CC Alzira/NNP and/CC her/PRP$ brother/NN Luis/NNP ;/: the/DT Alvarez/NNP family/NN which/WDT included/VBD Estela/NNP ,/, her/PRP$ husband/NN Amadeo/NNP ,/, and/CC her/PRP$ brothers/NNS Ricardo/NNP and/CC Roberto/NNP ;/: and/CC finally/RB there/EX was/VBD Lia/NNP ,/, Nice/NNP 's/POS aristocratic/JJ rival/NN for/IN Roberto/NNP 's/POS affections/NNS ./.","amod(characters-3, Other-1) amod(characters-3, important-2) nsubj(parents-7, characters-3) cop(parents-7, were-4) nmod:poss(parents-7, Nice-5) case(Nice-5, 's-6) root(ROOT-0, parents-7) dep(parents-7, Augustin-8) cc(Augustin-8, and-9) dep(parents-7, Alzira-10) conj:and(Augustin-8, Alzira-10) cc(parents-7, and-11) nmod:poss(Luis-14, her-12) compound(Luis-14, brother-13) conj:and(parents-7, Luis-14) det(family-18, the-16) compound(family-18, Alvarez-17) dep(Luis-14, family-18) nsubj(included-20, family-18) ref(family-18, which-19) acl:relcl(family-18, included-20) dobj(included-20, Estela-21) nmod:poss(Amadeo-25, her-23) compound(Amadeo-25, husband-24) dobj(included-20, Amadeo-25) conj:and(Estela-21, Amadeo-25) cc(Estela-21, and-27) nmod:poss(brothers-29, her-28) dobj(included-20, brothers-29) conj:and(Estela-21, brothers-29) dep(brothers-29, Ricardo-30) cc(Ricardo-30, and-31) dep(brothers-29, Roberto-32) conj:and(Ricardo-30, Roberto-32) cc(parents-7, and-34) advmod(was-37, finally-35) expl(was-37, there-36) conj:and(parents-7, was-37) nsubj(was-37, Lia-38) nmod:poss(rival-43, Nice-40) case(Nice-40, 's-41) amod(rival-43, aristocratic-42) appos(Lia-38, rival-43) case(affections-47, for-44) nmod:poss(affections-47, Roberto-45) case(Roberto-45, 's-46) nmod:for(rival-43, affections-47)  ",brothers,29,"nmod:poss(brothers-29, her-28) dep(brothers-29, Ricardo-30) dep(brothers-29, Roberto-32) dobj(included-20, brothers-29) conj:and(Estela-21, brothers-29) ","husband Amadeo , and her brothers Ricardo and Roberto ; and",NNS,[],included,VBD,object,[],[],[],[],[],[],"[('and', 'Estela')]",[],[],[],['her'],[],[],[],[],,,plural,ambiguous,,unknown
