sent,tags,parse,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb Reference,Verb Tag,Relation to Verb,Verb Subject,Verb Subject Lemma,Verb Object,Verb Object Lemma,Verb Negation,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Conjunction Phrases,Conjunctions,Conjoined,Compounds,Adjectival Modifiers,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Denumerator,Type of Denumerator,Plurality of Noun,Plurality of Verb,Allan Tests Passed,Countability,Verdicality
"In this quest for the true self , scrutiny of the self goes hand in hand with developing a critical social consciousness in the face of social injustice .","In/IN this/DT quest/NN for/IN the/DT true/JJ self/NN ,/, scrutiny/NN of/IN the/DT self/NN goes/VBZ hand/NN in/IN hand/NN with/IN developing/VBG a/DT critical/JJ social/JJ consciousness/NN in/IN the/DT face/NN of/IN social/JJ injustice/NN ./."," case(quest-3, In-1) det(quest-3, this-2) nmod:in(goes-13, quest-3) case(self-7, for-4) det(self-7, the-5) amod(self-7, true-6) nmod:for(quest-3, self-7) nsubj(goes-13, scrutiny-9) case(self-12, of-10) det(self-12, the-11) nmod:of(scrutiny-9, self-12) root(ROOT-0, goes-13) dobj(goes-13, hand-14) case(hand-16, in-15) nmod:in(hand-14, hand-16) mark(developing-18, with-17) advcl(goes-13, developing-18) det(consciousness-22, a-19) amod(consciousness-22, critical-20) amod(consciousness-22, social-21) dobj(developing-18, consciousness-22) case(face-25, in-23) det(face-25, the-24) nmod:in(developing-18, face-25) case(injustice-28, of-26) amod(injustice-28, social-27) nmod:of(face-25, injustice-28)  ",injustice,28,"case(injustice-28, of-26) amod(injustice-28, social-27) nmod:of(face-25, injustice-28) ",in the face of social injustice .,NN,[],,,,,,,,,"[('of', 'face')]",['of'],['face'],[],[],[],[],[],[],['social'],[],[],[],['of'],[],[],[],[],[],[],,,singular,,[],countable,unknown
"No , suffering and injustice must be challenged at the deepest existential level , the level of defeat and despair that Christ overcame through his passion , death and resurrection .","No/UH ,/, suffering/NN and/CC injustice/NN must/MD be/VB challenged/VBN at/IN the/DT deepest/JJS existential/JJ level/NN ,/, the/DT level/NN of/IN defeat/NN and/CC despair/NN that/IN Christ/NNP overcame/VBD through/IN his/PRP$ passion/NN ,/, death/NN and/CC resurrection/NN ./."," discourse(challenged-8, No-1) nsubjpass(challenged-8, suffering-3) cc(suffering-3, and-4) conj:and(suffering-3, injustice-5) nsubjpass(challenged-8, injustice-5) aux(challenged-8, must-6) auxpass(challenged-8, be-7) root(ROOT-0, challenged-8) case(level-13, at-9) det(level-13, the-10) amod(level-13, deepest-11) amod(level-13, existential-12) nmod:at(challenged-8, level-13) det(level-16, the-15) appos(level-13, level-16) case(defeat-18, of-17) nmod:of(level-16, defeat-18) cc(defeat-18, and-19) nmod:of(level-16, despair-20) conj:and(defeat-18, despair-20) mark(overcame-23, that-21) nsubj(overcame-23, Christ-22) ccomp(challenged-8, overcame-23) case(passion-26, through-24) nmod:poss(passion-26, his-25) nmod:through(overcame-23, passion-26) nmod:through(overcame-23, death-28) conj:and(passion-26, death-28) cc(passion-26, and-29) nmod:through(overcame-23, resurrection-30) conj:and(passion-26, resurrection-30)  ",injustice,5,"conj:and(suffering-3, injustice-5) nsubjpass(challenged-8, injustice-5) ","No , suffering and injustice must be challenged at the",NN,[],challenged,VBN,subject,challenged,challenge,,,[],[],[],[],[],[],"[('and', 'suffering')]",['and'],['suffering'],[],[],[],[],[],[],[],[],[],[],[],[],,,singular,ambiguous,[],countable,unknown
"Memory , story , ritual these are all ways of re-membering a community broken by hate , rage , injustice , fear .","Memory/NN ,/, story/NN ,/, ritual/VBD these/DT are/VBP all/DT ways/NNS of/IN re-membering/VBG a/DT community/NN broken/VBN by/IN hate/NN ,/, rage/NN ,/, injustice/NN ,/, fear/NN ./."," nsubj(ritual-5, Memory-1) appos(Memory-1, story-3) root(ROOT-0, ritual-5) nsubj(ways-9, these-6) cop(ways-9, are-7) det(ways-9, all-8) ccomp(ritual-5, ways-9) mark(re-membering-11, of-10) acl(ways-9, re-membering-11) det(community-13, a-12) dobj(re-membering-11, community-13) acl(community-13, broken-14) case(fear-22, by-15) compound(fear-22, hate-16) dep(fear-22, rage-18) dep(fear-22, injustice-20) nmod:by(broken-14, fear-22)  ",injustice,20,"dep(fear-22, injustice-20) ","by hate , rage , injustice , fear .",NN,[],,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,singular,,[],countable,unknown
"Christ , the liberator , came to free mankind not only from sin but also from the consequences of sin -- namely , ignorance , poverty , disease and all forms of injustice and oppression , "" said Bishop Adelakun .","Christ/NNP ,/, the/DT liberator/NN ,/, came/VBD to/TO free/JJ mankind/NN not/RB only/JJ from/IN sin/NN but/CC also/RB from/IN the/DT consequences/NNS of/IN sin/NN --/: namely/RB ,/, ignorance/NN ,/, poverty/NN ,/, disease/NN and/CC all/DT forms/NNS of/IN injustice/NN and/CC oppression/NN ,/, ''/'' said/VBD Bishop/NNP Adelakun/NNP ./."," nsubj(came-6, Christ-1) nsubj(came-6', Christ-1) det(liberator-4, the-3) appos(Christ-1, liberator-4) conj:and(came-6, came-6') ccomp(said-38, came-6) ccomp(said-38, came-6') case(mankind-9, to-7) amod(mankind-9, free-8) nmod:to(came-6, mankind-9) neg(only-11, not-10) cc:preconj(sin-13, only-11) case(sin-13, from-12) nmod:from(came-6, sin-13) cc(came-6, but-14) advmod(consequences-18, also-15) case(consequences-18, from-16) det(consequences-18, the-17) nmod:from(came-6', consequences-18) case(sin-20, of-19) nmod:of(consequences-18, sin-20) advmod(sin-20, namely-22) nmod:of(consequences-18, ignorance-24) conj:and(sin-20, ignorance-24) nmod:of(consequences-18, poverty-26) conj:and(sin-20, poverty-26) nmod:of(consequences-18, disease-28) conj:and(sin-20, disease-28) cc(sin-20, and-29) det(forms-31, all-30) nmod:of(consequences-18, forms-31) conj:and(sin-20, forms-31) case(injustice-33, of-32) nmod:of(forms-31, injustice-33) cc(injustice-33, and-34) nmod:of(forms-31, oppression-35) conj:and(injustice-33, oppression-35) root(ROOT-0, said-38) compound(Adelakun-40, Bishop-39) nsubj(said-38, Adelakun-40)  ",injustice,33,"case(injustice-33, of-32) cc(injustice-33, and-34) conj:and(injustice-33, oppression-35) nmod:of(forms-31, injustice-33) ","disease and all forms of injustice and oppression , "" said",NN,[],,,,,,,,,"[('of', 'forms')]",['of'],['forms'],[],[],"[('and', 'oppression')]",['and'],['oppression'],[],[],[],[],[],['of'],[],[],[],[],[],[],,,singular,,[],countable,unknown
"While the personal harm inflicted on Fumento by his opponents is in itself an injustice , his tale offers an equally sobering lesson about the politics of AIDS : that some sectors of the news media and publishing industry have given in to pressure from activists for fear of being branded the unenlightened accomplices of antigay conservatives .","While/IN the/DT personal/JJ harm/NN inflicted/VBN on/IN Fumento/NNP by/IN his/PRP$ opponents/NNS is/VBZ in/IN itself/PRP an/DT injustice/NN ,/, his/PRP$ tale/NN offers/VBZ an/DT equally/RB sobering/JJ lesson/NN about/IN the/DT politics/NNS of/IN AIDS/NNP :/: that/IN some/DT sectors/NNS of/IN the/DT news/NN media/NNS and/CC publishing/NN industry/NN have/VBP given/VBN in/IN to/TO pressure/NN from/IN activists/NNS for/IN fear/NN of/IN being/VBG branded/VBN the/DT unenlightened/JJ accomplices/NNS of/IN antigay/JJ conservatives/NNS ./."," mark(itself-13, While-1) det(harm-4, the-2) amod(harm-4, personal-3) nsubj(itself-13, harm-4) acl(harm-4, inflicted-5) case(Fumento-7, on-6) nmod:on(inflicted-5, Fumento-7) case(opponents-10, by-8) nmod:poss(opponents-10, his-9) nmod:by(inflicted-5, opponents-10) cop(itself-13, is-11) case(itself-13, in-12) advcl:in(offers-19, itself-13) det(injustice-15, an-14) dep(itself-13, injustice-15) nmod:poss(tale-18, his-17) nsubj(offers-19, tale-18) root(ROOT-0, offers-19) det(lesson-23, an-20) advmod(lesson-23, equally-21) amod(lesson-23, sobering-22) dobj(offers-19, lesson-23) case(politics-26, about-24) det(politics-26, the-25) nmod:about(offers-19, politics-26) case(AIDS-28, of-27) nmod:of(politics-26, AIDS-28) mark(given-41, that-30) det(sectors-32, some-31) nsubj(given-41, sectors-32) case(media-36, of-33) det(media-36, the-34) compound(media-36, news-35) nmod:of(sectors-32, media-36) cc(media-36, and-37) compound(industry-39, publishing-38) nmod:of(sectors-32, industry-39) conj:and(media-36, industry-39) aux(given-41, have-40) ccomp(offers-19, given-41) case(pressure-44, in-42) case(pressure-44, to-43) nmod:to(given-41, pressure-44) case(activists-46, from-45) nmod:from(given-41, activists-46) case(fear-48, for-47) nmod:for(activists-46, fear-48) mark(branded-51, of-49) auxpass(branded-51, being-50) acl(fear-48, branded-51) det(accomplices-54, the-52) amod(accomplices-54, unenlightened-53) dobj(branded-51, accomplices-54) case(conservatives-57, of-55) amod(conservatives-57, antigay-56) nmod:of(accomplices-54, conservatives-57)  ",injustice,15,"det(injustice-15, an-14) dep(itself-13, injustice-15) ","opponents is in itself an injustice , his tale offers an",NN,[],,,,,,,,,[],[],[],[],['an'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],an,unit,singular,,['A+N'],countable,unknown
"To shut one 's eyes to an injustice , to look the other way , to pretend ignorance of evil -- to do these things is to connive .","To/TO shut/VB one/CD 's/POS eyes/NNS to/TO an/DT injustice/NN ,/, to/TO look/VB the/DT other/JJ way/NN ,/, to/TO pretend/VB ignorance/NN of/IN evil/NN --/: to/TO do/VB these/DT things/NNS is/VBZ to/TO connive/VB ./."," mark(shut-2, To-1) csubj(is-26, shut-2) nmod:poss(eyes-5, one-3) case(one-3, 's-4) dobj(shut-2, eyes-5) case(injustice-8, to-6) det(injustice-8, an-7) nmod:to(shut-2, injustice-8) mark(look-11, to-10) advcl(shut-2, look-11) det(way-14, the-12) amod(way-14, other-13) dobj(look-11, way-14) mark(pretend-17, to-16) advcl(shut-2, pretend-17) dobj(pretend-17, ignorance-18) case(evil-20, of-19) nmod:of(ignorance-18, evil-20) mark(do-23, to-22) acl(ignorance-18, do-23) det(things-25, these-24) dobj(do-23, things-25) root(ROOT-0, is-26) mark(connive-28, to-27) xcomp(is-26, connive-28)  ",injustice,8,"case(injustice-8, to-6) det(injustice-8, an-7) nmod:to(shut-2, injustice-8) ","one 's eyes to an injustice , to look the other",NN,[],,,,,,,,,"[('to', 'shut')]",['to'],['shut'],[],['an'],[],[],[],[],[],[],[],[],['to'],[],[],[],[],[],[],an,unit,singular,,['A+N'],countable,unknown
"Global , too , were its concerns : violence and war , racism , sexism , poverty , oppression , and economic injustice .","Global/NNP ,/, too/RB ,/, were/VBD its/PRP$ concerns/NNS :/: violence/NN and/CC war/NN ,/, racism/NN ,/, sexism/NN ,/, poverty/NN ,/, oppression/NN ,/, and/CC economic/JJ injustice/NN ./."," nsubj(concerns-7, Global-1) advmod(concerns-7, too-3) cop(concerns-7, were-5) nmod:poss(concerns-7, its-6) root(ROOT-0, concerns-7) dep(concerns-7, violence-9) cc(violence-9, and-10) dep(concerns-7, war-11) conj:and(violence-9, war-11) dep(concerns-7, racism-13) conj:and(violence-9, racism-13) dep(concerns-7, sexism-15) conj:and(violence-9, sexism-15) dep(concerns-7, poverty-17) conj:and(violence-9, poverty-17) dep(concerns-7, oppression-19) conj:and(violence-9, oppression-19) cc(violence-9, and-21) amod(injustice-23, economic-22) dep(concerns-7, injustice-23) conj:and(violence-9, injustice-23)  ",injustice,23,"amod(injustice-23, economic-22) dep(concerns-7, injustice-23) conj:and(violence-9, injustice-23) ",", oppression , and economic injustice .",NN,[],,,,,,,,,[],[],[],[],[],"[('and', 'violence')]",['and'],['violence'],[],['economic'],[],[],[],[],[],[],[],[],[],[],,,singular,,[],countable,unknown
One could not remain unmoved by several voices of courage in the face of injustice .,One/PRP could/MD not/RB remain/VB unmoved/JJ by/IN several/JJ voices/NNS of/IN courage/NN in/IN the/DT face/NN of/IN injustice/NN ./.," nsubj(remain-4, One-1) aux(remain-4, could-2) neg(remain-4, not-3) root(ROOT-0, remain-4) xcomp(remain-4, unmoved-5) case(voices-8, by-6) amod(voices-8, several-7) nmod:by(unmoved-5, voices-8) case(courage-10, of-9) nmod:of(voices-8, courage-10) case(face-13, in-11) det(face-13, the-12) nmod:in(remain-4, face-13) case(injustice-15, of-14) nmod:of(face-13, injustice-15)  ",injustice,15,"case(injustice-15, of-14) nmod:of(face-13, injustice-15) ",courage in the face of injustice .,NN,[],,,,,,,,,"[('of', 'face')]",['of'],['face'],[],[],[],[],[],[],[],[],[],[],['of'],[],[],[],[],[],[],,,singular,,[],countable,unknown
"Traditionally , it was a church that allowed greed , injustice , and corruption to shape society , used political means to keep her privileges intact , and that always embraced conservative causes when the world was crying for reforms .","Traditionally/RB ,/, it/PRP was/VBD a/DT church/NN that/WDT allowed/VBD greed/NN ,/, injustice/NN ,/, and/CC corruption/NN to/TO shape/VB society/NN ,/, used/VBN political/JJ means/NNS to/TO keep/VB her/PRP$ privileges/NNS intact/JJ ,/, and/CC that/DT always/RB embraced/VBD conservative/JJ causes/NNS when/WRB the/DT world/NN was/VBD crying/VBG for/IN reforms/NNS ./."," advmod(church-6, Traditionally-1) nsubj(church-6, it-3) cop(church-6, was-4) det(church-6, a-5) root(ROOT-0, church-6) nsubj(allowed-8, church-6) ref(church-6, that-7) acl:relcl(church-6, allowed-8) dobj(allowed-8, greed-9) nsubj(shape-16, greed-9) dobj(allowed-8, injustice-11) conj:and(greed-9, injustice-11) nsubj(shape-16, injustice-11) cc(greed-9, and-13) dobj(allowed-8, corruption-14) conj:and(greed-9, corruption-14) nsubj(shape-16, corruption-14) mark(shape-16, to-15) xcomp(allowed-8, shape-16) dobj(shape-16, society-17) acl(society-17, used-19) amod(means-21, political-20) dobj(used-19, means-21) mark(keep-23, to-22) advcl(used-19, keep-23) nmod:poss(privileges-25, her-24) nsubj(intact-26, privileges-25) xcomp(keep-23, intact-26) cc(church-6, and-28) nsubj(embraced-31, that-29) advmod(embraced-31, always-30) conj:and(church-6, embraced-31) nsubj(allowed-8, embraced-31) amod(causes-33, conservative-32) dobj(embraced-31, causes-33) advmod(crying-38, when-34) det(world-36, the-35) nsubj(crying-38, world-36) aux(crying-38, was-37) advcl(embraced-31, crying-38) case(reforms-40, for-39) nmod:for(crying-38, reforms-40)  ",injustice,11,"dobj(allowed-8, injustice-11) conj:and(greed-9, injustice-11) nsubj(shape-16, injustice-11) ","church that allowed greed , injustice , and corruption to shape",NN,[],shape,VB,subject,shape,shape,,,[],[],[],[],[],[],"[('and', 'greed')]",['and'],['greed'],[],[],[],[],[],[],[],[],[],[],[],[],,,singular,ambiguous,[],countable,unknown
"Many had parents who both taught and modeled caring responses to others in need , as well as outrage at social and political injustice .","Many/DT had/VBD parents/NNS who/WP both/DT taught/VBD and/CC modeled/VBD caring/JJ responses/NNS to/TO others/NNS in/IN need/NN ,/, as/RB well/RB as/IN outrage/NN at/IN social/JJ and/CC political/JJ injustice/NN ./."," nsubj(had-2, Many-1) root(ROOT-0, had-2) dobj(had-2, parents-3) nsubj(taught-6, parents-3) nsubj(modeled-8, parents-3) ref(parents-3, who-4) dep(taught-6, both-5) acl:relcl(parents-3, taught-6) cc(taught-6, and-7) acl:relcl(parents-3, modeled-8) conj:and(taught-6, modeled-8) amod(responses-10, caring-9) dobj(modeled-8, responses-10) case(others-12, to-11) nmod:to(modeled-8, others-12) case(need-14, in-13) nmod:in(others-12, need-14) cc(others-12, as-16) mwe(as-16, well-17) mwe(as-16, as-18) nmod:to(modeled-8, outrage-19) conj:and(others-12, outrage-19) case(injustice-24, at-20) amod(injustice-24, social-21) cc(social-21, and-22) conj:and(social-21, political-23) amod(injustice-24, political-23) nmod:at(outrage-19, injustice-24)  ",injustice,24,"case(injustice-24, at-20) amod(injustice-24, social-21) amod(injustice-24, political-23) nmod:at(outrage-19, injustice-24) ",outrage at social and political injustice .,NN,[],,,,,,,,,"[('at', 'outrage')]",['at'],['outrage'],[],[],[],[],[],[],"['social', 'political']",[],[],[],['at'],[],[],[],[],[],[],,,singular,,[],countable,unknown
Sometimes rescuers saw the outrageous mistreatment of a Jew and simply knew that they must personally redress such injustice .,Sometimes/RB rescuers/NNS saw/VBD the/DT outrageous/JJ mistreatment/NN of/IN a/DT Jew/NNP and/CC simply/RB knew/VBD that/IN they/PRP must/MD personally/RB redress/VB such/JJ injustice/NN ./.," advmod(saw-3, Sometimes-1) nsubj(saw-3, rescuers-2) nsubj(knew-12, rescuers-2) root(ROOT-0, saw-3) det(mistreatment-6, the-4) amod(mistreatment-6, outrageous-5) dobj(saw-3, mistreatment-6) case(Jew-9, of-7) det(Jew-9, a-8) nmod:of(mistreatment-6, Jew-9) cc(saw-3, and-10) advmod(knew-12, simply-11) conj:and(saw-3, knew-12) mark(redress-17, that-13) nsubj(redress-17, they-14) aux(redress-17, must-15) advmod(redress-17, personally-16) ccomp(knew-12, redress-17) amod(injustice-19, such-18) dobj(redress-17, injustice-19)  ",injustice,19,"amod(injustice-19, such-18) dobj(redress-17, injustice-19) ",they must personally redress such injustice .,NN,[],redress,VB,object,,,redress,redress,[],[],[],[],[],[],[],[],[],[],['such'],[],[],[],[],[],[],[],[],[],[],,,singular,ambiguous,[],countable,unknown
"He makes us think about injustice , cruelty , perhaps most of all selfishness , that bedmate to apathy .","He/PRP makes/VBZ us/PRP think/VBP about/IN injustice/NN ,/, cruelty/RB ,/, perhaps/RB most/JJS of/IN all/DT selfishness/NNS ,/, that/WDT bedmate/VBP to/TO apathy/VB ./."," nsubj(makes-2, He-1) root(ROOT-0, makes-2) nsubj(think-4, us-3) ccomp(makes-2, think-4) case(injustice-6, about-5) nmod:about(think-4, injustice-6) advmod(injustice-6, cruelty-8) advmod(injustice-6, perhaps-10) dobj(think-4, most-11) case(selfishness-14, of-12) det(selfishness-14, all-13) nmod:of(most-11, selfishness-14) nsubj(bedmate-17, selfishness-14) nsubj(apathy-19, selfishness-14) ref(selfishness-14, that-16) acl:relcl(selfishness-14, bedmate-17) mark(apathy-19, to-18) xcomp(bedmate-17, apathy-19)  ",injustice,6,"case(injustice-6, about-5) advmod(injustice-6, cruelty-8) advmod(injustice-6, perhaps-10) nmod:about(think-4, injustice-6) ","He makes us think about injustice , cruelty , perhaps most",NN,[],,,,,,,,,"[('about', 'think')]",['about'],['think'],[],[],[],[],[],[],[],[],[],[],['about'],"['cruelty', 'perhaps']",[],[],[],[],[],,,singular,,[],countable,unknown
"Other large editions , for example , Attica and George Jackson ( both 1971 ) , addressed issues of prison violence and racial injustice .","Other/JJ large/JJ editions/NNS ,/, for/IN example/NN ,/, Attica/NNP and/CC George/NNP Jackson/NNP -LRB-/-LRB- both/CC 1971/CD -RRB-/-RRB- ,/, addressed/VBD issues/NNS of/IN prison/NN violence/NN and/CC racial/JJ injustice/NN ./."," amod(editions-3, Other-1) amod(editions-3, large-2) nsubj(addressed-17, editions-3) case(example-6, for-5) nmod:for(editions-3, example-6) nmod:for(editions-3, Attica-8) conj:and(example-6, Attica-8) cc(example-6, and-9) compound(Jackson-11, George-10) nmod:for(editions-3, Jackson-11) conj:and(example-6, Jackson-11) case(1971-14, both-13) nmod:both(example-6, 1971-14) root(ROOT-0, addressed-17) dobj(addressed-17, issues-18) case(violence-21, of-19) compound(violence-21, prison-20) nmod:of(issues-18, violence-21) cc(violence-21, and-22) amod(injustice-24, racial-23) nmod:of(issues-18, injustice-24) conj:and(violence-21, injustice-24)  ",injustice,24,"amod(injustice-24, racial-23) nmod:of(issues-18, injustice-24) conj:and(violence-21, injustice-24) ",of prison violence and racial injustice .,NN,[],,,,,,,,,"[('of', 'issues')]",['of'],['issues'],[],[],"[('and', 'violence')]",['and'],['violence'],[],['racial'],[],[],[],[],[],[],[],[],[],[],,,singular,,[],countable,unknown
