sent,Noun,Relevant Dependencies,Noun Tag,Negation,Verb Tag,Verb Subject,Verb Subject Lemma,Verb Object,Verb Object Lemma,Verb Negation,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Conjunctions,Conjoined,Compounds,Adjectival Modifiers,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Denumerator,Type of Denumerator,Plurality of Noun,Plurality of Verb,Allan Tests Passed,Countability,Verdicality
"An arms control negotiation makes an interesting case study for decision-making analysts , because it includes elements of both traditionally defined "" high politics "" ( war and peace ) and of more **28;511;TOOLONG processes ( e.g.",peace,"dep(defined-21, peace-29) conj:and(war-27, peace-29) ",NN,,,,,,,,,,,,,and,war,,,,,,,,,,,,,,singular,,[],unknown,unknown
"In terms of the third argument , the autonomous capacity of the African state to guarantee domestic peace and security can be increasingly undermined by its economic dependence on industrialized countries and their requirements of adopting IMF and World Bank prescriptions before economic resources are disbursed .",peace,"amod(peace-18, domestic-17) cc(peace-18, and-19) conj:and(peace-18, security-20) dobj(guarantee-16, peace-18) ",NN,,VB,,,guarantee,guarantee,,,,,,,and,security,,domestic,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
Such a relocation will be a shift from forward deployment of the military in Europe because the Warsaw Pact countries are no longer a threat to peace .,peace,"case(peace-27, to-26) nmod:to(threat-25, peace-27) ",NN,,,,,,,,to threat,to,threat,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"In the wake of the fall of the Berlin Wall and an end of the cold war , Americans rightly expect a peace dividend .",peace,"compound(dividend-24, peace-23) ",NN,,VBP,,,expect,expect,,,,,,,,,dividend,,,,,,,,,,,,,singular,plural,['EX-PL'],countable,unknown
"Finally , "" national policy "" examines governmental actions , including the willingness to sign and adhere to peace and disarmament treaties , and the propensity for and frequency of military interventions .",peace,"cc(peace-19, and-20) conj:and(peace-19, disarmament-21) compound(treaties-22, peace-19) ",NN,,,,,,,,,,,,,and,disarmament,treaties,,,,,,,,,,,,,singular,,[],unknown,unknown
The fundamentalist churches are taken to task for failing to focus attention on the need for peace.,peace,"case(peace-17, for-16) nmod:for(need-15, peace-17) ",NN,,,,,,,,for need,for,need,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
( n15 ) Women were encouraged to right militarism as part of the struggle for peace.,peace,"case(peace-16, for-15) nmod:for(struggle-14, peace-16) ",NN,,,,,,,,for struggle,for,struggle,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"In the first , national security relates to politico-military processes concerned with the provision of internal peace and security to society from external or internal threats of violence through military , police , and related agencies .",peace,"case(peace-17, of-15) amod(peace-17, internal-16) cc(peace-17, and-18) conj:and(peace-17, security-19) nmod:of(provision-14, peace-17) ",NN,,,,,,,,of provision,of,provision,,,and,security,,internal,,,,,,,,,,,,singular,,[],unknown,unknown
<p> The emergence of a modern bureaucratic war machine was associated with a breakdown of the division between war and peace ( because vigilant readiness for war became the hallmark of modern armed forces in the industrial age ) and a closer bond between the military organization and society as the state extended its surveillance of the population for military purposes .,peace,"nmod:between(division-17, peace-21) conj:and(war-19, peace-21) ",NN,,,,,,,,between division,between,division,,,and,war,,,,,,,,,,,,,,singular,,[],unknown,unknown
"After the Second World War , the Labour government became aware of the value of the emergency organizations in managing the difficult transition from war to peace .",peace,"case(peace-27, to-26) nmod:to(managing-20, peace-27) ",NN,,,,,,,,to managing,to,managing,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"Just after the war broke out in August 1914 , it appeared that the factory might be forced to shut down until peace was restored .",peace,"nsubjpass(restored-25, peace-23) ",NN,,VBN,restored,restore,,,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"Convinced that the Morgenthau Plan would be a disaster for the peace , prosperity , and stability of Europe , Henry L. Stimson , the more urbane Secretary- of War , urged a radically different policy , seeking to promote economic recovery and development by utilizing German industrial capacity .",peace,"case(peace-12, for-10) det(peace-12, the-11) conj:and(peace-12, prosperity-14) cc(peace-12, and-16) conj:and(peace-12, stability-17) nmod:of(peace-12, Stimson-23) nmod:for(disaster-9, peace-12) ",NN,,,,,,,,"of Stimson, for disaster","of, for",disaster,stimson,the,"and, and","prosperity, stability",,,,,,,,,,,,,,singular,,[],unknown,unknown
"Our view , "" he told his British , French , and Soviet counterparts , "" is that this is n't merely a case of showing that these Nazi Hitlerite people failed to be gentlemen in war ; it is a matter of their having designed an illegal attack on the international peace .. , and the other atrocities were all preparatory to it or done in execution of it . """,peace,"case(peace-53, on-50) det(peace-53, the-51) amod(peace-53, international-52) nmod:on(designed-46, peace-53) ",NN,,,,,,,,on designed,on,designed,,the,,,,international,,,,,,,,,,,,singular,,[],unknown,unknown
"<p> In this sense , there was a measure of idealism at Nuremberg that extended into other areas as well -- the hope to lay the foundation for a new world order in which aggressive war would be universally condemned , in which the major powers , including the Russians , would work together in the interests of world peace , and in which the unity achieved in a common purpose could be extended to other areas of human affairs .",peace,"case(peace-60, of-58) compound(peace-60, world-59) nmod:of(interests-57, peace-60) ",NN,,,,,,,,of interests,of,interests,,,,,world,,,,,,,,,,,,,singular,,[],unknown,unknown
A third connotation may well be that of international stability and of relative peace .,peace,"case(peace-14, of-12) amod(peace-14, relative-13) conj:and(that-7, peace-14) ",NN,,,,,,,,,,,,,and,that,,relative,,,,,,,,,,,,singular,,[],unknown,unknown
"These experiences so raise her gender- and class-consciousness that , by movie 's end , she has become the organizer of Columbus ' "" multicultural peace festival . """,peace,"compound(festival-28, peace-27) ",NN,,VBN,,,become,become,,,,,,,,,festival,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"From here he graduates to firearm ownership and , after a number of confrontations with the black track star , decides to gun him down at the multicultural peace festival .",peace,"compound(festival-30, peace-29) ",NN,,,,,,,,,,,,,,,festival,,,,,,,,,,,,,singular,,[],unknown,unknown
"<p> God is the total natural universe , more or less as scientifically conceived , and this is the most appropriate object of such religious emotions as reverence and awe ; moreover , humans can only find real peace by feeling thus about it .",peace,"amod(peace-39, real-38) dobj(find-37, peace-39) ",NN,,VB,,,find,find,,,,,,,,,,real,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"I 'm making peace with it . """,peace,"dobj(making-3, peace-4) ",NN,,VBG,,,making,make,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
Will you be able to reach out a hand to a person you do n't even know and extend that person the love and peace of Christ .,peace,"nmod:of(peace-25, Christ-27) dobj(know-17, peace-25) conj:and(person-21, peace-25) ",NN,,VB,,,know,know,,of Christ,of,,christ,,and,person,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"<p> A most worthy prince , Tarquinius Pryscus , is lauded by Sir John for having made two essential provisions for his city : <p> ... for warre a stone wall about the towne , to defend them from outward invasions , and for peace , a goodly Jakes , within the towne to preserve them from inward infection .",peace,"case(peace-45, for-44) appos(peace-45, Jakes-49) nmod:within(peace-45, towne-53) ",NN,,,,,,,,within towne,within,,towne,,,,,,,,,,"modified, jakes",,jakes,,,,,singular,,[],unknown,unknown
"24 David now directed Solomon to "" deal with him Joab according to your wisdom , do not let his gray head go down to the grave in peace "" ( 2:6 ) .",peace,"case(peace-29, in-28) nmod:in(directed-4, peace-29) ",NN,,,,,,,,in directed,in,directed,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"Not only does any attempt to bless the house of David with "" peace "" seem starkly out of line with Nathan 's earlier curse of the sword upon the house of David , but -- technically speaking-Yahweh himself had given no such blessing to David 's lineage.",peace,"case(peace-14, with-12) acl:relcl(peace-14, seem-16) nmod:with(bless-7, peace-14) ",NN,,,,,,,,with bless,with,bless,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"In fact , it might even purvey irony , as the name "" Solomon "" derives from "" peace . """,peace,"case(peace-19, from-17) nmod:from(derives-16, peace-19) ",NN,,,,,,,,from derives,from,derives,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
""" Except for religious services celebrated inside the churches and declarations on behalf of peace outside them , the church apparently does not dare express itself . """,peace,"case(peace-15, on-12) nmod:outside(peace-15, them-17) nmod:on_behalf_of(churches-9, peace-15) ",NN,,,,,,,,"outside them, on_behalf_of churches","outside, on_behalf_of",churches,them,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"It is quite clear that any religious discrimination and hatred directed at them arises purely from disagreements with their theology and a misunderstanding of their practices , and not because they are normatively lawless or disruptive to the peace and good order of society .",peace,"cc(peace-39, and-40) conj:and(peace-39, good-41) compound(order-42, peace-39) ",NN,,,,,,,,,,,,,and,good,order,,,,,,,,,,,,,singular,,[],unknown,unknown
"THE EUROPEAN CONVENTION AND RELIGIOUS FREEDOM <p> The preamble to the European Convention describes the rights specified therein as "" fundamental freedoms which are the foundation of justice and peace in the world .... "" The human rights regime of the Council of Europe is the most advanced international body working for the protection of human rights in the world today .",peace,"nmod:of(foundation-26, peace-30) conj:and(justice-28, peace-30) ",NN,,,,,,,,of foundation,of,foundation,,,and,justice,,,,,,,,,,,,,,singular,,[],unknown,unknown
"On this basis , the conviction of a Jehovah 's Witness , convicted for breaching the peace , would be overturned even though "" the State of Connecticut has an obvious interest in the preservation and protection of peace and good order , "" 49 because the prohibiting statute was not "" narrowly drawn to define and punish specific conduct . """,peace,"det(peace-17, the-16) dobj(breaching-15, peace-17) ",NN,,VBG,,,breaching,breach,,,,,,the,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"On this basis , the conviction of a Jehovah 's Witness , convicted for breaching the peace , would be overturned even though "" the State of Connecticut has an obvious interest in the preservation and protection of peace and good order , "" 49 because the prohibiting statute was not "" narrowly drawn to define and punish specific conduct . """,peace,"cc(peace-39, and-40) conj:and(peace-39, good-41) compound(order-42, peace-39) ",NN,,,,,,,,,,,,,and,good,order,,,,,,,,,,,,,singular,,[],unknown,unknown
"Of New York and Pennsylvania , Jefferson had written that in those two states , "" Religion is well supported , of various kinds indeed ; but ALL GOOD ENOUGH ; all sufficient to preserve peace and order . """,peace,"cc(peace-36, and-37) conj:and(peace-36, order-38) dobj(preserve-35, peace-36) ",NN,,VB,,,preserve,preserve,,,,,,,and,order,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"From that comment , Daggett deduced that Jefferson held that "" the only benefit of religion to society is preservation of peace and order .",peace,"case(peace-22, of-21) cc(peace-22, and-23) conj:and(peace-22, order-24) nmod:of(preservation-20, peace-22) ",NN,,,,,,,,of preservation,of,preservation,,,and,order,,,,,,,,,,,,,,singular,,[],unknown,unknown
"At the time these provisos were enacted , keeping "" peace "" and "" order "" seems to have meant , precisely , obeying the laws . """,peace,"dobj(keeping-9, peace-11) ",NN,,VBG,,,keeping,keep,,,,,,,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"Every breach of law is against the peace . """,peace,"nsubj(peace-8, breach-2) cop(peace-8, is-5) case(peace-8, against-6) det(peace-8, the-7) root(ROOT-0, peace-8) ",NN,,VBZ,,,is,be,,,,,,the,,,,,,,,,,,,,,,,singular,singular,[],unknown,unknown
"Public tranquility ; that quiet , order and security which is guaranteed by the laws ; as , to keep the peace ; to break the peace . """,peace,"det(peace-22, the-21) acl(peace-22, break-25) dobj(keep-20, peace-22) ",NN,,VB,,,keep,keep,,,,,,the,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"Public tranquility ; that quiet , order and security which is guaranteed by the laws ; as , to keep the peace ; to break the peace . """,peace,"det(peace-27, the-26) dobj(break-25, peace-27) ",NN,,VB,,,break,break,,,,,,the,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"No one in that camp , to my knowledge , contends that their favored "" compelling state interest "" test conforms to any possible interpretation of "" breach of peace and order "" -i.e.",peace,"case(peace-30, of-29) cc(peace-30, and-31) conj:and(peace-30, order-32) dep(peace-30, i.e.-35) nmod:of(breach-28, peace-30) ",NN,,,,,,,,of breach,of,breach,,,and,order,,,,,,,,,,,,,,singular,,[],unknown,unknown
", that only violence or force , or any other category of action ( more limited than "" violation of law "" ) which can possibly be conveyed by the phrase "" peace and order , "" justifies state prohibition of religiously motivated conduct .",peace,"case(peace-33, by-29) det(peace-33, the-30) compound(peace-33, phrase-31) nmod:by(conveyed-28, peace-33) ",NN,,,,,,,,by conveyed,by,conveyed,,the,,,phrase,,,,,,,,,,,,,singular,,[],unknown,unknown
"It protected residents from being "" in any ways molested , punished , disquieted , or called into question , for any differences in opinion , in matters of religion , and do not actually disturb the civil peace of our said colony . """,peace,"det(peace-39, the-37) amod(peace-39, civil-38) nmod:of(peace-39, colony-43) dobj(disturb-36, peace-39) ",NN,,VB,,,disturb,disturb,not,of colony,of,,colony,the,,,,civil,,,,,,,,,,,,singular,ambiguous,[],unknown,verdical
