sent,Noun,Relevant Dependencies,Noun Tag,Negation,Verb Tag,Verb Subject,Verb Subject Lemma,Verb Object,Verb Object Lemma,Verb Negation,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Conjunctions,Conjoined,Compounds,Adjectival Modifiers,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Denumerator,Type of Denumerator,Plurality of Noun,Plurality of Verb,Allan Tests Passed,Countability,Verdicality
Another argument that is advanced to explain the widespread use of cattle by small farmers is a cultural one : peasants attempt to emulate their richer ranching neighbors and to capture some of the prestige associated with this activity .,cattle,"case(cattle-12, of-11) nmod:of(use-10, cattle-12) ",NNS,,,,,,,,of use,of,use,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
<p> The diversity of economic ends that can be served by cattle make them compelling for colonists without the symbolic overlay .,cattle,"case(cattle-12, by-11) nmod:by(served-10, cattle-12) ",NNS,,,,,,,,by served,by,served,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
It is not surprising that peasants everywhere clamor for cattle and are intent on clearing pasture for the day when they can add to their humble herds .,cattle,"case(cattle-10, for-9) nmod:for(clamor-8, cattle-10) ",NNS,,,,,,,,for clamor,for,clamor,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"However , with leaching , runoff , uptake by the pasture plants , and incorporation into the cattle soil nutrients decline rapidly to levels below those necessary for maintaining pasture production .",cattle,"case(cattle-18, into-16) det(cattle-18, the-17) nmod:into(incorporation-15, cattle-18) ",NNS,,,,,,,,into incorporation,into,incorporation,,the,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"<p> In terms of regional economies , cattle generate ephemeral employment in the clearing phase and for brush management , but they do not absorb much labor at any scale of production .",cattle,"nsubj(generate-9, cattle-8) ",NNS,,VBP,generate,generate,,,,,,,,,,,,,,,,,,,,,,,,ambiguous,plural,['EX-PL'],countable,unknown
One of the current emphases in international policy arenas is to reduce cattle subsidies and their wider economic distortions ; then pastures would lose their attractiveness as an investment .,cattle,"compound(subsidies-14, cattle-13) ",NNS,,VB,,,reduce,reduce,,,,,,,,,subsidies,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
( n1 ) Vector-borne diseases <p> Malaria <p> In southern Honduras ( Choluteca ) the desiccation and soil erosion caused by cattle grazing and intensive sugarcane and cotton cultivation have altered the regional hydrological cycle .,cattle,"case(cattle-22, by-21) nmod:by(caused-20, cattle-22) ",NNS,,,,,,,,by caused,by,caused,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Although these findings seemed to confirm the earlier judgment of the marine biologists that The Blob was a land creature , the hairs probably came from cattle that grazed near the creek where the jug was first found .",cattle,"case(cattle-27, from-26) ref(cattle-27, that-28) acl:relcl(cattle-27, grazed-29) nmod:from(came-25, cattle-27) nsubj(grazed-29, cattle-27) ",NNS,,VBD,grazed,graze,,,,from came,from,came,,,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"During operation , animals including cattle ( one to three ) , pigs ( three to six ) and/or sheep ( two to four ) , as well as from nine to 20 students and personnel , were in the slaughtering area .",cattle,"case(cattle-6, including-5) dep(cattle-6, three-10) nmod:including(animals-4, cattle-6) ",NNS,,,,,,,,including animals,including,animals,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
Natural erosion has been intensified by the loss of forested areas to cattle ranching and agriculture .,cattle,"compound(ranching-14, cattle-13) ",NNS,,,,,,,,,,,,,,,ranching,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"<p> A haven for the weary traveler , Lafayette graciously offers her guests the choice of true southern cuisine -- catfish and hush puppies or elegant Victorian splendor ; fields of cotton , with an occasional mule-drawn plow , dotting the landscape ; farms , with horses , cattle , chickens and the occasional yard dog basking in the sun .",cattle,"nmod:with(dotting-40, cattle-49) conj:and(horses-47, cattle-49) ",NNS,,,,,,,,with dotting,with,dotting,,,and,horses,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"<p> Economic forces result in exploitation of the rain forest to extract hardwood timber and fuel and in clearcutting the land for agriculture and cattle ranching , which are primary causes of the devastation .",cattle,"conj:and(agriculture-23, cattle-25) compound(ranching-26, cattle-25) ",NNS,,VBP,are,be,,,,,,,,,and,agriculture,ranching,,,,,,,,,,,,,ambiguous,plural,['EX-PL'],countable,unknown
"One study in the Amazonian rain forest in Peru found that sustainably harvested products such as fruit , nuts , rubber latex , and selectively logged timber yield more net value than do plantation forestry and cattle ranching.",cattle,"dobj(do-33, cattle-37) conj:and(forestry-35, cattle-37) ",NNS,,VBP,,,do,do,,,,,,,and,forestry,,,,,,,,,,,,,,ambiguous,plural,['EX-PL'],countable,unknown
Methane production may increase in poorly fed cattle .,cattle,"case(cattle-8, in-5) amod(cattle-8, fed-7) nmod:in(increase-4, cattle-8) ",NNS,,,,,,,,in increase,in,increase,,,,,,fed,,,,,,,,,,,,ambiguous,,[],unknown,unknown
<p> The controversy about the Federal Drug Administration 's approval of the genetically engineered bovine growth hormone ( BGH ) to boost milk production in dairy cattle illustrates the difficulty in forecasting possible future problems .,cattle,"case(cattle-27, in-25) compound(cattle-27, dairy-26) nmod:in(boost-22, cattle-27) ",NNS,,,,,,,,in boost,in,boost,,,,,dairy,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"The story focuses on fourteen-year-old Travis , who is charged with running the family farm when his father leaves on a cattle drive .",cattle,"compound(drive-23, cattle-22) ",NNS,,,,,,,,,,,,,,,drive,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
Travis 's father leaves the family for several months to go on a cattle drive .,cattle,"compound(drive-15, cattle-14) ",NNS,,,,,,,,,,,,,,,drive,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"From historical information provided in the novel and from other sources , locate and label the cattle trail(s) to Abilene on a map of the United States .",cattle,"compound(trail-18, cattle-17) ",NNS,,VB,,,label,label,,,,,,,,,trail,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"<p> Surveys among the Maasai of Kajiado district in Kenya , and more recently in Loita location of Narok district , indicate significant declines in the size of herds in relation to the number of people supported mainly by cattle .",cattle,"case(cattle-40, by-39) nmod:by(supported-37, cattle-40) ",NNS,,,,,,,,by supported,by,supported,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"While the number of subsistence pastoralists in Kajiado district increased between 1960 and 1980 , the cattle population remained about the same in spite of some fluctuations during these 20 years ?",cattle,"compound(population-18, cattle-17) ",NNS,,VBD,remained,remain,,,,,,,,,,,population,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
The limited data from both districts suggests now an average ratio of about 5 cattle per person.,cattle,"case(cattle-15, of-12) nummod(cattle-15, 5-14) nmod:per(cattle-15, person-17) nmod:of(ratio-11, cattle-15) ",NNS,,,,,,,,"per person, of ratio","per, of",ratio,person,,,,,,,,5,,,,,,,5,other,ambiguous,,['O-DEN'],countable,unknown
"5 Families without cattle were dependent upon small stock , but the poorest families had to sell so many of their small stock just for the purchase of food that they were "" likely to become stockless in the future . """,cattle,"case(cattle-4, without-3) nmod:without(Families-2, cattle-4) ",NNS,,,,,,,,without Families,without,families,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"8 It is estimated that , in the traditional animal husbandry economy of the Maasai , about 10 cattle are required per person , while roughly 10 acres of rangeland are needed for one stock unit ( one mature bovine ) .",cattle,"nummod(cattle-19, 10-18) nsubjpass(required-21, cattle-19) ",NNS,,VBN,required,require,,,,,,,,,,,,,,,10,,,,,,,10,other,ambiguous,ambiguous,['O-DEN'],countable,unknown
"When Pat Jackson , an African-American entertainer hired to provide music , contributed a personal story about horses and cattle , the boisterous rancher made some racial remarks .",cattle,"nmod:about(contributed-13, cattle-20) conj:and(horses-18, cattle-20) ",NNS,,,,,,,,about contributed,about,contributed,,,and,horses,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Like his predecessor , Rush supplied live cattle and occasionally a buffalo for the Indians to kill and butcher .",cattle,"amod(cattle-8, live-7) cc(cattle-8, and-9) conj:and(cattle-8, buffalo-12) dobj(supplied-6, cattle-8) ",NNS,,VBD,,,supplied,supply,,,,,,,and,buffalo,,live,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"They subsist and prosper by fishing ; by growing rice , manioc , and maize , sweet potatoes , and sugarcane ; by gathering mangoes and bananas ; and by raising cattle , pigs , and geese .",cattle,"conj:and(cattle-32, pigs-34) cc(cattle-32, and-36) conj:and(cattle-32, geese-37) dobj(raising-31, cattle-32) ",NNS,,VBG,,,raising,raise,,,,,,,"and, and","pigs, geese",,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
The latter controlled the majority of cattle and slaves -- signifiers of their wealth and status -- as well as access to and distribution of lineage lands that consisted of swamp and rain-fed fields .,cattle,"case(cattle-7, of-6) cc(cattle-7, and-8) conj:and(cattle-7, slaves-9) dep(cattle-7, signifiers-11) nmod:of(majority-5, cattle-7) ",NNS,,,,,,,,of majority,of,majority,,,and,slaves,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
In marsh-rice cultivation men prepared the fields for sowing by burning the vegetation and then driving cattle over the burned area to work the soil and mix the cinders into the earth .,cattle,"nmod:over(cattle-17, area-21) dobj(driving-16, cattle-17) ",NNS,,VBG,,,driving,drive,,over area,over,,area,,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
Men tended the cattle .,cattle,"det(cattle-4, the-3) dobj(tended-2, cattle-4) ",NNS,,VBD,,,tended,tend,,,,,,the,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"Mapping of the region by planners was grossly at odds with the village-settlement patterns and diverse cultivation practices that included irrigated or swamp rice , dryland agricultural activities , and cattle raising ( Blanc-Pamard 1987 ) .",cattle,"acl(cattle-31, raising-32) conj:and(patterns-14, cattle-31) conj:and(practices-18, cattle-31) nsubj(included-20, cattle-31) ",NNS,,VBD,included,include,,,,,,,,,"and, and","patterns, practices",,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
( n7 ) <p> These restrictive laws proved difficult to enforce and the development of cattle ranching in the late sixteenth century provided lower-class mestizos and Indians with the opportunity to cultivate their equestrian skills ( Myers 1969 ; Chevalier 1972 ; Ballesteros 1972 ) .,cattle,"case(cattle-16, of-15) acl(cattle-16, ranching-17) nmod:of(development-14, cattle-16) ",NNS,,,,,,,,of development,of,development,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Smaller cattle ranches , or ranchos , persisted alongside the grander haciendas .",cattle,"amod(cattle-2, Smaller-1) dep(cattle-2, ranches-3) cc(cattle-2, or-5) conj:or(cattle-2, ranchos-6) nsubj(persisted-8, cattle-2) ",NNS,,VBD,persisted,persist,,,,,,,,,or,ranchos,,smaller,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"Such skills included breaking wild horses , feeding and breeding cattle , controlling bulls and broncos , and protecting the cattle and themselves from the dangers of the range .",cattle,"dobj(feeding-8, cattle-11) ",NNS,,VBG,,,feeding,feed,,,,,,,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"Such skills included breaking wild horses , feeding and breeding cattle , controlling bulls and broncos , and protecting the cattle and themselves from the dangers of the range .",cattle,"det(cattle-21, the-20) dobj(protecting-19, cattle-21) ",NNS,,VBG,,,protecting,protect,,,,,,the,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"Roundups , or rodeos , were held to sort , count , and brand cattle ( Bishko 1952 : 509 ; Myers 1969 : 26 ; Chevalier 1972:111 ) .",cattle,"compound(cattle-15, brand-14) nmod:to(held-7, cattle-15) conj:and(count-11, cattle-15) ",NNS,,,,,,,,to held,to,held,,,and,count,brand,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"From one clientele , the peasantry , the Forest Service extracted fees for approved use of forest resources ( grazing cattle and gathering fuelwood ) and fines ( and bribes ) for unapproved uses.",cattle,"compound(cattle-21, grazing-20) cc(cattle-21, and-22) conj:and(cattle-21, gathering-23) nsubj(fuelwood-24, cattle-21) ",NNS,,VBD,fuelwood,fuelwood,,,,,,,,,and,gathering,grazing,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"People go to the moor to herd cattle and young , unmarried men go to the jungle plantations to work .",cattle,"case(cattle-8, to-6) compound(cattle-8, herd-7) nmod:to(go-2, cattle-8) ",NNS,,,,,,,,to go,to,go,,,,,herd,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"If the accused did not have cattle and sheep , he gave either one of his wives or one of his children as a guarantee until he paid the requested fine .",cattle,"cc(cattle-7, and-8) conj:and(cattle-7, sheep-9) dobj(have-6, cattle-7) ",NNS,,VB,,,have,have,not,,,,,,and,sheep,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,verdical
"Whereas over 90 percent of the population was rural and nomadic ( raising cattle ) prior to 1970 , it is now 30 percent urban , with nearly universal basic education ( covering nine years ) , expanding higher education facilities , and life expectancy up from 48 years to over 60 years .",cattle,"dobj(raising-13, cattle-14) ",NNS,,VBG,,,raising,raise,,,,,,,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
"Whereas in the 1940s less than 10 percent were estimated to have no cattle , about 45 percent were in this position by 1980 .",cattle,"neg(cattle-14, no-13) dobj(have-12, cattle-14) ",NNS,no,VB,,,have,have,,,,,,,,,,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,verdical
A recent estimate suggests that 75 percent of the cattle industry is owned by 5 percent of the population .,cattle,"compound(industry-11, cattle-10) ",NNS,,,,,,,,,,,,,,,industry,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
Those without cattle also lack land .,cattle,"case(cattle-3, without-2) nmod:without(Those-1, cattle-3) ",NNS,,,,,,,,without Those,without,those,,,,,,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Agricultural production in Rondonia , emphasizing low-yield annual cropping and casual cattle ranching , has been accompanied by high rates of deforestation .",cattle,"amod(cattle-12, casual-11) conj:and(cropping-9, cattle-12) nsubj(ranching-13, cattle-12) ",NNS,,,,,,,,,,,,,and,cropping,,casual,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Based on colonist household surveys , three principal and overlapping farming strategies were observed and their financial performance evaluated : annual cropping-only , coffee production , and cattle ranching .",cattle,"compound(ranching-29, cattle-28) ",NNS,,,,,,,,,,,,,,,ranching,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"Based on three household surveys ( one in 1982 entailing 240 colonists , the others in 1985 and 1990 entailing 70 colonists ) in the Gy-Parana Colonization Project , three general strategies of colonist land management are outlined : annual food cropping , coffee planting , and cattle production.",cattle,"compound(production-49, cattle-48) ",NNS,,VBN,,,outlined,outline,,,,,,,,,production,,,,,,,,,,,,,ambiguous,ambiguous,[],unknown,unknown
( World Bank 1987:6 ) <p> A second important agricultural trend in Rondonia has been an extensive conversion from crop cultivation to pasture formation and beef cattle production ( pecuarizacao ) .,cattle,"compound(cattle-27, beef-26) nmod:to(conversion-18, cattle-27) conj:and(formation-24, cattle-27) ",NNS,,,,,,,,to conversion,to,conversion,,,and,formation,beef,,,,,,,,,,,,,ambiguous,,[],unknown,unknown
"While the majority of colonists surveyed in Gy-Parana ( between 60 percent and 80 percent ) plant pasture , only about two-thirds of those who do also own cattle , indicating pasture alone conveys important benefits to farmers ( FIPE 1983 ; author 's 1985 and 1990 field surveys ) .",cattle,"amod(cattle-29, own-28) dobj(do-26, cattle-29) ",NNS,,VBP,,,do,do,,,,,,,,,,own,,,,,,,,,,,,ambiguous,plural,['EX-PL'],countable,unknown
