sent,Noun,Relevant Dependencies,Noun Tag,Negation,Verb Tag,Verb Subject,Verb Subject Lemma,Verb Object,Verb Object Lemma,Verb Negation,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Determiner Type,Conjunctions,Conjoined,Compounds,Adjectival Modifiers,AdjType: Behavior,AdjType: Body,AdjType: Feeling,AdjType: Mind,AdjType: Miscellaneous,AdjType: Motion,AdjType: Perception,AdjType: Quantity,AdjType: Social,AdjType: Spatial,AdjType: Substance,AdjType: Temporal,AdjType: Weather,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Denumerator,Type of Denumerator,Plurality of Noun,Bareness of Noun,Plurality of Verb,Allan Tests Passed,Countability,Verdicality
"The report specifically mentioned the Russian Provisional Government 's statement favoring Polish self-determination , because to the end the czarist government rejected British and French urgings of broader autonomy for Poland after the war .",war,"case(war-34, after-32) det(war-34, the-33) nmod:after(rejected-22, war-34) ",NN,,,,,,,,after rejected,after,rejected,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
"When the United States declared war on Austria-Hungary in December , the numbers of both alien enemy declarants and nondeclarants in camp jumped tremendously .",war,"dobj(declared-5, war-6) ",NN,,VBD,,,declared,declare,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,ambiguous,,unknown,unknown
60 <p> This problem surfaced as soon as America entered the war .,war,"det(war-12, the-11) dobj(entered-10, war-12) ",NN,,VBD,,,entered,enter,,,,,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,ambiguous,,unknown,unknown
But it was an impressive showing for a state that only took shape at the end of the war .,war,"case(war-19, of-17) det(war-19, the-18) nmod:of(end-16, war-19) ",NN,,,,,,,,of end,of,end,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
"Polish leaders argued during the war whether alliance with one side or the other would more efficaciously accomplish their shared goal , an independent Poland .",war,"case(war-6, during-4) det(war-6, the-5) nmod:during(argued-3, war-6) ",NN,,,,,,,,during argued,during,argued,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
"These statements convinced many Polish Americans that the president championed a Polish state , and consequently they inaccurately equated American and Polish war aims .",war,"amod(war-23, Polish-22) nmod:npmod(inaccurately-18, war-23) conj:and(American-20, war-23) ",NN,,,,,,,,npmod inaccurately,npmod,inaccurately,,,,and,american,,polish,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
"After the war The Literary Digest estimated that the army had two hundred twenty thousand Poles in its ranks and reported that Polish names made up 10 percent of the casualty lists , while the proportion of Poles in the country amounted to 4 percent.",war,"case(war-3, After-1) det(war-3, the-2) nmod:after(estimated-7, war-3) ",NN,,,,,,,,after estimated,after,estimated,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
Much of the early confusion over Polish Army recruitment in the United States had diminished by the time the war ended .,war,"det(war-20, the-19) nsubj(ended-21, war-20) ",NN,,VBD,ended,end,,,,,,,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,ambiguous,,unknown,unknown
"3 <p> Despite its size and the furor it occasioned in the decade following the outbreak of war in Europe , Americanization remains one of the least studied movements in United States history.",war,"case(war-18, of-17) nmod:in(war-18, Europe-20) nmod:of(outbreak-16, war-18) ",NN,,,,,,,,"in Europe, of outbreak","in, of",outbreak,europe,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,,,unknown,unknown
"By 1914 this generation of women had assumed important positions of leadership in all of these fields , and this fact means that they were thereby well placed to claim leadership of the Americanization crusade when the outbreak of war suddenly catapulted it into prominence.",war,"case(war-40, of-39) nmod:of(outbreak-38, war-40) ",NN,,,,,,,,of outbreak,of,outbreak,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,,,unknown,unknown
"Later , after the United States entered the war , she headed up the Americanization work of the federal Bureau of Education as well .",war,"det(war-9, the-8) dobj(entered-7, war-9) ",NN,,VBD,,,entered,enter,,,,,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,ambiguous,,unknown,unknown
"After the war , she was instrumental in organizing the Inter-Racial Council , a business association which sought to exercise editorial control over the foreign-language press.",war,"case(war-3, After-1) det(war-3, the-2) nmod:after(instrumental-7, war-3) ",NN,,,,,,,,after instrumental,after,instrumental,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
"<p> Quinn goes on to comment on the "" widespread use of non-local Plains Indian feathered war bonnets , the wearing of home-made Indian ' regalia ' and references to each other as ' chiefs ' , ' braves ' and ' squaws ' "" among the "" Indian descendants . """,war,"compound(bonnets-18, war-17) ",NN,,,,,,,,,,,,,,,,bonnets,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,,,unknown,unknown
"With the spread of the war into their nation , the Cherokees were hard pressed to save their homes , much less their schools .",war,"case(war-6, of-4) det(war-6, the-5) nmod:into(war-6, nation-9) nmod:of(spread-3, war-6) ",NN,,,,,,,,"into nation, of spread","into, of",spread,nation,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
"Until the war was over , scholarship was suspended.",war,"det(war-3, the-2) nsubj(over-5, war-3) ",NN,,VBD,was,be,,,,,,,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,ambiguous,,unknown,unknown
There were two of these in the late nineteenth century and they had long been rivals in acquiring war honors and prestige .,war,"compound(honors-20, war-19) ",NN,,VBG,,,acquiring,acquire,,,,,,,,,,honors,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,ambiguous,,unknown,unknown
"Waiting out a blizzard in a war lodge away from the main camp , Yellow Kidney takes to his death , to the end of his personal history ( but also into family history 's future ) the sight of the special yellow buffalo calf : <p> Yellow Kidney found himself filled with admiration for the yellow calf -- as though its strength and young life somehow embodied all that he had believed in before he became pitiful -- and his own life suddenly seemed worth preserving .",war,"case(war-7, in-5) det(war-7, a-6) nmod:in(blizzard-4, war-7) ",NN,,,,,,,,in blizzard,in,blizzard,,a,indefinite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,a,unit,singular,linked,,A+N,countable,unknown
"<p> Mary Bird first gives Sylvester her grandfather 's medicine pouch when , seventeen years back into the history of the novel 's present , Sylvester headed for college and its combat : "" The war pouch had belonged to her grandfather and had protected him back in the days when a warrior needed protection when he went off to battle "" ( IL , 160 ) .",war,"compound(pouch-37, war-36) ",NN,,VBN,belonged,belong,,,,,,,,,,,,pouch,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,ambiguous,,unknown,unknown
It was his **25;112;TOOLONG war medicine ....,war,"compound(medicine-11, war-10) ",NN,,VBG,,,TOOLONG,toolong,,,,,,,,,,medicine,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,ambiguous,,unknown,unknown
"He tried to see in the mirror a Blackfeet warrior , getting ready to raid the Crow horses , but all he saw was a man with circles under his eyes , a faint stubble of beard on his chin , a man whose only war , skirmish , actually , was with himself .",war,"nmod:poss(war-46, man-43) amod(war-46, only-45) appos(war-46, skirmish-48) nsubj(himself-54, war-46) ",NN,,VBD,was,be,,,,,,,,,,,,,only,[0.004375],[0.02479166666666667],[0.0025],[0.04],[0.065625],[0.0025],[0.04],[0.005],[0.027291666666666665],[0.0175],[0.03916666666666666],[0.0175],[0.71375],,man,,,"modified, skirmish",,skirmish,,,,,singular,linked,ambiguous,,unknown,unknown
Certainly something as simple as a stone could n't be the war medicine .,war,"compound(medicine-13, war-12) ",NN,,VB,,,be,be,,,,,,,,,,medicine,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,ambiguous,,unknown,unknown
He has lost a personal and political battle or two but promises to win the war .,war,"det(war-16, the-15) dobj(win-14, war-16) ",NN,,VB,,,win,win,,,,,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,ambiguous,,unknown,unknown
"And the war he wages will be to seek and perhaps partially restore the economic , ecological , cultural , and spiritual ( especially his own ) balance and harmony .",war,"det(war-3, the-2) dep(war-3, wages-5) nsubj(be-7, war-3) nsubj(seek-9, war-3) nsubj(restore-13, war-3) ",NN,,VB,be,be,,,,,,,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,ambiguous,,unknown,unknown
"As many terminationists noted , Indians had served well in the war and deserved something better than second-class citizenship .",war,"case(war-12, in-10) det(war-12, the-11) nmod:in(served-8, war-12) ",NN,,,,,,,,in served,in,served,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
Surely people who had adjusted to military service and a world war were capable of looking after themselves .,war,"det(war-12, a-10) compound(war-12, world-11) nmod:to(adjusted-5, war-12) conj:and(service-8, war-12) ",NN,,,,,,,,to adjusted,to,adjusted,,a,indefinite article,and,service,world,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,a,unit,singular,linked,,A+N,countable,unknown
"But Bauer was not to remain silent , and he heard the postwar clamor for termination as a clarion call to renew his holy war against the BIA and tribalism .",war,"nmod:poss(war-25, his-23) amod(war-25, holy-24) dobj(renew-22, war-25) ",NN,,VB,,,renew,renew,,,,,,,,,,,holy,[0.03083333333333333],[0.025],[0.0075],[0.035],[0.05916666666666667],[0.0125],[0.02375],[0.0225],[0.03375],[0.025],[0.6625],[0.015],[0.0475],,his,,,,,,,,,,singular,linked,ambiguous,,unknown,unknown
"Evidence to this effect is that , throughout the entire episode , both governments stepped up their cooperation in the war against the drug traffic.",war,"case(war-21, in-19) det(war-21, the-20) nmod:in(stepped-15, war-21) ",NN,,,,,,,,in stepped,in,stepped,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
"In particular , the Gulf war put the Latin Americans ' ability to formulate a joint position to the test .",war,"det(war-6, the-4) compound(war-6, Gulf-5) nsubj(put-7, war-6) ",NN,,VBD,put,put,,,,,,,,the,definite article,,,gulf,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,ambiguous,,unknown,unknown
"In a veiled warning to the United States , the Group declared it found unacceptable the intention to impose -- unilaterally -- a repressive military policy , as well as conditioning economic assistance as an arbitrary quid pro quo in the war on drugs .",war,"case(war-42, in-40) det(war-42, the-41) nmod:in(quid-37, war-42) ",NN,,,,,,,,in quid,in,quid,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
"<p> 
##4003948 Eleven years after the start of an insurgent war , Peru 's military appears no closer to defeating the two insurgencies that have plagued the country since 1980 .",war,"case(war-12, of-9) det(war-12, an-10) amod(war-12, insurgent-11) nmod:of(start-8, war-12) ",NN,,,,,,,,of start,of,start,,an,indefinite article,,,,insurgent,[0.05],[0.07166666666666667],[0.02375],[0.1379166666666667],[0.1],[0.02],[0.07625],[0.02],[0.09541666666666666],[0.05833333333333333],[0.1675],[0.14416666666666667],[0.035],,,,,,,,,,an,unit,singular,linked,,A+N,countable,unknown
"The war has meant a new active role for the military in politics which , under emergency decrees , directly rules over half of the country and maintains an influential voice in national policymaking .",war,"det(war-2, The-1) nsubj(meant-4, war-2) ",NN,,VBN,meant,mean,,,,,,,,the,other,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,ambiguous,,unknown,unknown
"More than a decade after the start of the war , civilians have yet to devise methods that can increase military accountability .",war,"case(war-10, of-8) det(war-10, the-9) nmod:of(start-7, war-10) ",NN,,,,,,,,of start,of,start,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
McClintock 's survey of 33 military officers focused on their attitudes towards democracy but said little about either the impact of war on the military institution or the changing strategies and policies of the Armed Forces in the last decade .,war,"case(war-22, of-21) nmod:on(war-22, institution-26) nmod:of(impact-20, war-22) ",NN,,,,,,,,"on institution, of impact","on, of",impact,institution,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,,,unknown,unknown
"As we shall see , this tendency only became further entrenched with the emergence of an insurgent war .",war,"case(war-18, of-15) det(war-18, an-16) amod(war-18, insurgent-17) nmod:of(emergence-14, war-18) ",NN,,,,,,,,of emergence,of,emergence,,an,indefinite article,,,,insurgent,[0.05],[0.07166666666666667],[0.02375],[0.1379166666666667],[0.1],[0.02],[0.07625],[0.02],[0.09541666666666666],[0.05833333333333333],[0.1675],[0.14416666666666667],[0.035],,,,,,,,,,an,unit,singular,linked,,A+N,countable,unknown
"However , the police found themselves hampered by a number of factors , prime among which was a lack of the training and resources required to fight a full-scale , counter-insurgent war .",war,"det(war-32, a-28) amod(war-32, full-scale-29) amod(war-32, counter-insurgent-31) dobj(fight-27, war-32) ",NN,,VB,,,fight,fight,,,,,,a,indefinite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,a,unit,singular,linked,ambiguous,A+N,countable,unknown
"During the first 3 years of the war , the Ayacucho police had access to only 2 helicopters , both of which were on loan from the Air Force , which eventually re-possessed one on grounds the police failed to pay their rental fee on time .",war,"case(war-8, of-6) det(war-8, the-7) nmod:of(years-5, war-8) ",NN,,,,,,,,of years,of,years,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
"The approach he adopted was based on the perception of counter-insurgency as an "" internal war "" in which an identifiable enemy within must be eliminated .",war,"amod(war-16, internal-15) ref(war-16, which-19) acl:relcl(war-16, eliminated-26) dep(counter-insurgency-11, war-16) nmod:in(eliminated-26, war-16) ",NN,,,,,,,,in eliminated,in,eliminated,,,,,,,internal,[0.09708333333333333],[0.05708333333333333],[0.02291666666666667],[0.1065],[0.06875],[0.05125],[0.09041666666666666],[0.02],[0.11975],[0.074375],[0.05],[0.181875],[0.06],,,,,,,,,,,,singular,linked,,,unknown,unknown
"The broad ideological definition of the enemy as "" Leftists , "" the discarding of all but total war methods in their pursuit , and the contempt with which human rights are viewed are important , comparable elements .",war,"compound(methods-20, war-19) ",NN,,,,,,,,,,,,,,,,methods,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,bare singular,,,unknown,unknown
"One indication of this is that the number of civilian casualties in the war increased nearly tenfold in the year after the military assumed control of counter-insurgency activities ( Peru , 1988 : 384 ) .",war,"case(war-14, in-12) det(war-14, the-13) nmod:in(casualties-11, war-14) ",NN,,,,,,,,in casualties,in,casualties,,the,definite article,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,singular,linked,,,unknown,unknown
"Sendero 's "" war of guerrillas "" differed sharply from the standard foco strategy used by Peruvian guerrillas during the 1960s .",war,"nmod:poss(war-4, Sendero-1) nmod:of(war-4, guerrillas-6) nsubj(differed-8, war-4) ",NN,,VBD,differed,differ,,,,of guerrillas,of,,guerrillas,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,sendero,,,,,,,,,,singular,bare singular,ambiguous,,unknown,unknown
