sent,Noun,Relevant Dependencies,Noun Tag,Negation,Verb Tag,Verb Subject,Verb Subject Lemma,Verb Object,Verb Object Lemma,Verb Negation,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Conjunctions,Conjoined,Compounds,Adjectival Modifiers,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Denumerator,Type of Denumerator,Plurality of Noun,Plurality of Verb,Allan Tests Passed,Countability,Verdicality
"( n56 , n57 ) This is to be effected by prohibiting the importation of specified weapons and attaching stiff penalties for unlawful possession and use in the commission of a crime with the specified weapons.",crime,"case(crime-32, of-30) det(crime-32, a-31) nmod:of(commission-29, crime-32) ",NN,,,,,,,,of commission,of,commission,,a,,,,,,,,,,,,,,a,unit,singular,,['A+N'],countable,unknown
"Otherwise , the Congress 's preoccupation with crime could be used as a guise to curtail the constitutional right to bear any and all firearms .",crime,"case(crime-8, with-7) nmod:with(preoccupation-6, crime-8) ",NN,,,,,,,,with preoccupation,with,preoccupation,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"It attaches to itself the disrespect incident to its weakness -- and unable to promote the public passions its impotencies are its crimes . """,crimes,"dep(crimes-23, unable-13) nsubj(crimes-23, impotencies-20) cop(crimes-23, are-21) nmod:poss(crimes-23, its-22) conj:and(attaches-2, crimes-23) ",NNS,,VBP,,,are,be,,,,,,,and,attaches,,,,its,,,,,,,,,,plural,plural,[],unknown,unknown
"This unspeakable crime came to be regarded as a prime example of "" politique a la Florentine "" and the imagery linked to what has become the common notion of Machiavellism was inscribed in the European mind .",crime,"det(crime-3, This-1) amod(crime-3, unspeakable-2) nsubj(came-4, crime-3) nsubjpass(regarded-7, crime-3) ",NN,,VBD,came,come,,,,,,,,this,,,,unspeakable,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"Similarly , whereas a shortage of classroom space may be solved by constructing new facilities , problems such as recruiting a properly diverse faculty , keeping tuition affordable , reducing campus crime , and improving teaching fall into the "" manage "" category .",crime,"compound(crime-32, campus-31) dobj(reducing-30, crime-32) ",NN,,VBG,,,reducing,reduce,,,,,,,,,campus,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"Moreover , there certainly will be questions about efforts to create laws of war for a civil war in the midst of it , and even to suggest the names of persons who might be brought to trial for war crimes .",crimes,"case(crimes-41, for-39) compound(crimes-41, war-40) nmod:for(trial-38, crimes-41) ",NNS,,,,,,,,for trial,for,trial,,,,,war,,,,,,,,,,,,,plural,,[],unknown,unknown
"Prof. Ivo Banac of Yale University commented : "" The worst crime of Milosevic is that his conduct legitimated similar atrocities by his victims . """,crime,"det(crime-12, The-10) amod(crime-12, worst-11) nmod:of(crime-12, Milosevic-14) nsubj(is-15, crime-12) ",NN,,VBZ,is,be,,,,of Milosevic,of,,milosevic,the,,,,worst,,,,,,,,,,,,singular,singular,[],unknown,unknown
That is a crime .,crime,"nsubj(crime-4, That-1) cop(crime-4, is-2) det(crime-4, a-3) root(ROOT-0, crime-4) ",NN,,VBZ,,,is,be,,,,,,a,,,,,,,,,,,,,,a,unit,singular,singular,['A+N'],countable,unknown
What was our crime ?,crime,"nmod:poss(crime-4, our-3) nsubj(What-1, crime-4) ",NN,,VBD,was,be,,,,,,,,,,,,,,our,,,,,,,,,,singular,ambiguous,[],unknown,unknown
Both reporters were later acquitted of any crimes .,crimes,"case(crimes-8, of-6) det(crimes-8, any-7) nmod:of(acquitted-5, crimes-8) ",NNS,,,,,,,,of acquitted,of,acquitted,,any,,,,,,,,,,,,,,,,plural,,[],unknown,unknown
"An unsettling result may be that what is reported in the print media reinforces crime and other problems in society , creating an atmosphere that is indifferent to growing difficulties .",crime,"cc(crime-15, and-16) conj:and(crime-15, other-17) compound(problems-18, crime-15) ",NN,,VBZ,,,reinforces,reinforce,,,,,,,and,other,problems,,,,,,,,,,,,,singular,singular,[],unknown,unknown
"For all the talk shows , personal witness programs and endless hours of sports spectaculars and crime dramas , the national discourse is astonishingly bland -- except insofar as personal accounts of behavioral excesses are concerned -- and almost totally reticent about the structural determinants of American existence .",crime,"compound(dramas-18, crime-17) ",NN,,,,,,,,,,,,,,,dramas,,,,,,,,,,,,,singular,,[],unknown,unknown
"26 The privacy argument can not be used to protect the criminal and the corrupt , and I would argue that the principal problem of the Muslim community has been that too many crimes have been left unchallenged , not that too many defects have been unnecessarily publicized .",crimes,"advmod(crimes-34, too-32) amod(crimes-34, many-33) nsubjpass(left-37, crimes-34) ",NNS,,VBN,left,leave,,,,,,,,,,,,many,,,,too,,,,,,many,fuzzy,plural,ambiguous,['F+Ns'],countable,unknown
"<p> Their intellectual failure to achieve a synthesis between Islamic tradition and Western-defined modernity , in a way that appealed to the masses , was thus coupled with an intellectual and moral crime .",crime,"case(crime-33, with-28) det(crime-33, an-29) amod(crime-33, intellectual-30) amod(crime-33, moral-32) nmod:with(coupled-27, crime-33) ",NN,,,,,,,,with coupled,with,coupled,,an,,,,"intellectual, moral",,,,,,,,,,an,unit,singular,,['A+N'],countable,unknown
"Our problems and moral failings are not from unnecessarily publicizing our shortcomings , but of remaining silent in the face of horrendous crimes being committed daily against the very existence of the Umma .",crimes,"case(crimes-23, of-21) amod(crimes-23, horrendous-22) acl(crimes-23, committed-25) nmod:of(face-20, crimes-23) ",NNS,,,,,,,,of face,of,face,,,,,,horrendous,,,,,,,,,,,,plural,,[],unknown,unknown
<p> The security forces conducted both overt and covert forms of counter-insurgency -- the latter being the source of human-rights atrocities and other crimes .,crimes,"amod(crimes-24, other-23) nmod:of(source-18, crimes-24) conj:and(atrocities-21, crimes-24) ",NNS,,,,,,,,of source,of,source,,,and,atrocities,,other,,,,,,,,,,,,plural,,[],unknown,unknown
"In the meantime , the United Nations established an inquiry into war crimes in the former Yugoslavia , tightened the embargo on Serbia and Montenegro by authorizing a naval blockade and demanded a no-fly zone over Bosnia , an order repeatedly violated by Bosnian-Serb aircraft .",crimes,"case(crimes-13, into-11) compound(crimes-13, war-12) nmod:into(established-8, crimes-13) ",NNS,,,,,,,,into established,into,established,,,,,war,,,,,,,,,,,,,plural,,[],unknown,unknown
<p> One of the more well-defined issues should be whether war crimes or crimes against humanity are being committed .,crimes,"compound(crimes-12, war-11) cc(crimes-12, or-13) conj:or(crimes-12, crimes-14) nmod:against(crimes-12, humanity-16) nsubjpass(committed-19, crimes-12) ",NNS,,VBN,committed,commit,,,,against humanity,against,,humanity,,or,crimes,war,,,,,,,,,,,,,plural,ambiguous,[],unknown,unknown
<p> One of the more well-defined issues should be whether war crimes or crimes against humanity are being committed .,crimes,"conj:or(crimes-12, crimes-14) nsubjpass(committed-19, crimes-14) ",NNS,,VBN,committed,commit,,,,,,,,,or,crimes,,,,,,,,,,,,,,plural,ambiguous,[],unknown,unknown
<p> The crime was murder .,crime,"det(crime-3, The-2) nsubj(murder-5, crime-3) ",NN,,VBD,was,be,,,,,,,,the,,,,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
What confused Bratton was that he already had evidence of Yeary 's previous crimes and he had a search warrant for hair samples and other items from Yeary he thought might be helpful to Clinton police .,crimes,"case(crimes-14, of-10) nmod:poss(crimes-14, Yeary-11) amod(crimes-14, previous-13) nmod:of(evidence-9, crimes-14) ",NNS,,,,,,,,of evidence,of,evidence,,,,,,previous,,yeary,,,,,,,,,,plural,,[],unknown,unknown
"<p> To keep from losing jurisdiction over a crime with a body in Texas , the Oklahoma officials had to make an immediate case that it was more likely that the murder occurred in Oklahoma .",crime,"case(crime-9, over-7) det(crime-9, a-8) nmod:with(crime-9, body-12) nmod:over(losing-5, crime-9) ",NN,,,,,,,,"with body, over losing","with, over",losing,body,a,,,,,,,,,,,,,,a,unit,singular,,['A+N'],countable,unknown
"<p> Donald "" Ducky "" Brunner is a career criminal and police informant serving 165 years in prison for various crimes , including armed robbery .",crimes,"case(crimes-21, for-19) amod(crimes-21, various-20) nmod:for(criminal-10, crimes-21) ",NNS,,,,,,,,for criminal,for,criminal,,,,,,various,,,,,,,,,,,,plural,,[],unknown,unknown
"Brunner testified at Munson 's trial in 1985 that Munson confessed to the crime while the pair were incarcerated at Lexington , Okla .",crime,"case(crime-14, to-12) det(crime-14, the-13) nmod:to(confessed-11, crime-14) ",NN,,,,,,,,to confessed,to,confessed,,the,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"<p> It was the newspaper experience in particular that got Schwartz thinking about the First Amendment , civil liberties and the problems faced by prison inmates , those accused of crimes , workers intimidated by unions or management .",crimes,"case(crimes-31, of-30) appos(crimes-31, workers-33) nmod:of(accused-29, crimes-31) ",NNS,,,,,,,,of accused,of,accused,,,,,,,,,,,"modified, workers",,workers,,,,,plural,,[],unknown,unknown
"' <p> Schwartz says he was realistic in his dealings with the inmates , telling them they would not get amnesty for crimes committed during the riot .",crimes,"case(crimes-23, for-22) acl(crimes-23, committed-24) nmod:for(get-20, crimes-23) ",NNS,,,,,,,,for get,for,get,,,,,,,,,,,,,,,,,,plural,,[],unknown,unknown
"that conscious deception or falsehood , concealment of facts , or guilt of crime , accompanied by fear of detection when the subject is under examination , raises the systolic blood pressure . """,crime,"case(crime-14, of-13) nmod:of(guilt-12, crime-14) ",NN,,,,,,,,of guilt,of,guilt,,,,,,,,,,,,,,,,,,singular,,[],unknown,unknown
"<p> Additional mandatory sentences were adopted for selling drugs within 1,000 yards of a school , for some weapons offenses , and for some other crimes .",crimes,"case(crimes-26, for-23) det(crimes-26, some-24) amod(crimes-26, other-25) nmod(adopted-6, crimes-26) conj:and(selling-8, crimes-26) ",NNS,,,,,,,,,,,,some,and,selling,,other,,,,,,,,,,,,plural,,[],unknown,unknown
"<p> The guidelines lay out base sentences for almost every federal crime scaled to seriousness , specify reasons for adjusting a defendant 's sentence up or down from the base , and detail the formulae for factoring in a defendant 's prior record .",crime,"case(crime-12, for-8) advmod(crime-12, almost-9) det(crime-12, every-10) amod(crime-12, federal-11) dep(crime-12, scaled-13) dep(crime-12, detail-33) nmod:for(lay-4, crime-12) ",NN,,,,,,,,for lay,for,lay,,every,,,,federal,,,,almost,,,,,,every,other,singular,,['O-DEN'],countable,unknown
"Mandatory minimums are inherently unfair , they say , because they force judges to sentence crimes , not criminals .",crimes,"case(crimes-16, to-14) compound(crimes-16, sentence-15) appos(crimes-16, criminals-19) nmod:to(force-12, crimes-16) ",NNS,,,,,,,,to force,to,force,,,,,sentence,,,,,,"modified, criminals",,criminals,,,,,plural,,[],unknown,unknown
"<p> In addition , as more drug offenses have been made federal crimes , the mandatory minimums have put more people in ever more crowded federal prisons .",crimes,"amod(crimes-13, federal-12) dobj(made-11, crimes-13) ",NNS,,VBN,,,made,make,,,,,,,,,,federal,,,,,,,,,,,,plural,ambiguous,[],unknown,unknown
"Circuit that America must "" understand we are not going to solve the crime problem by passing minimum mandatories at every step of the way . """,crime,"compound(problem-15, crime-14) ",NN,,VB,,,solve,solve,,,,,,,,,problem,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"In their race to require ever-stiffer penalties , lawmakers adopted the theory that the larger the amount of drugs involved in a crime , the bigger the fish the defendant must be in the drug trade .",crime,"case(crime-23, in-21) det(crime-23, a-22) nmod:in(involved-20, crime-23) ",NN,,,,,,,,in involved,in,involved,,a,,,,,,,,,,,,,,a,unit,singular,,['A+N'],countable,unknown
<p> The crime package backed by the Clinton administration in early August did not address sentencing .,crime,"compound(package-4, crime-3) ",NN,,VBD,backed,back,,,,,,,,,,,package,,,,,,,,,,,,,singular,ambiguous,[],unknown,unknown
"<p> Fifty-two percent were in on drug crimes in 1990 , the year after the guidelines were held constitutional by the Supreme Court .",crimes,"case(crimes-8, in-5) case(crimes-8, on-6) compound(crimes-8, drug-7) nmod:on(year-13, crimes-8) ",NNS,,,,,,,,on year,on,year,,,,,drug,,,,,,,,,,,,,plural,,[],unknown,unknown
"<p> "" We simply ca n't spend and build our way out of the crime problem , "" agreed Neal R. Sonnett of Miami , immediate-past chair of the ABA Criminal Justice Section .",crime,"compound(problem-16, crime-15) ",NN,,,,,,,,,,,,,,,problem,,,,,,,,,,,,,singular,,[],unknown,unknown
to get this trial to say that starting aggressive war is an international crime .,crime,"csubj(crime-14, get-2) cop(crime-14, is-11) det(crime-14, an-12) amod(crime-14, international-13) root(ROOT-0, crime-14) ",NN,,,,,,,,,,,,an,,,,international,,,,,,,,,,an,unit,singular,,['A+N'],countable,unknown
<p> Taylor believes that the legal legacy of the Nuremberg Trial is likely to be its articulation of aggressive war as a crime under international law .,crime,"case(crime-23, as-21) det(crime-23, a-22) nmod:under(crime-23, law-26) nmod:as(war-20, crime-23) ",NN,,,,,,,,"under law, as war","under, as",war,law,a,,,,,,,,,,,,,,a,unit,singular,,['A+N'],countable,unknown
"<p> Taylor acknowledges lingering unease about the fact that the aggressive war charge raised fundamental ex poste facto issues , since aggressive war was not articulated as a crime until the end of the war .",crime,"case(crime-29, as-27) det(crime-29, a-28) nmod:as(articulated-26, crime-29) ",NN,,,,,,,,as articulated,as,articulated,,a,,,,,,,,,,,,,,a,unit,singular,,['A+N'],countable,unknown
"However , while recognizing the conceptual illegality of aggressive war , the UN has yet to codify it as a crime .",crime,"case(crime-21, as-19) det(crime-21, a-20) nmod:as(codify-17, crime-21) ",NN,,,,,,,,as codify,as,codify,,a,,,,,,,,,,,,,,a,unit,singular,,['A+N'],countable,unknown
